序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,1,0.050,0.000
2,2016-12-31,6,136.190,0.030
3,2016-09-30,2,"6,810.100",1.890
4,2016-06-30,6,"1,169.440",0.390
5,2015-12-31,7,"2,240.660",0.580
6,2015-06-30,3,"2,953.730",0.460
7,2015-03-31,1,"5,765.840",1.640
8,2014-12-31,2,"4,640.070",1.710
9,2010-12-31,3,"1,358.810",0.410
10,2010-06-30,4,"1,465.940",0.640
11,2010-03-31,1,950.890,0.280
12,2009-12-31,4,"1,985.240",0.580
13,2006-12-31,1,0.410,0.000
14,2006-06-30,3,"1,991.390",2.170
15,2005-12-31,2,80.350,0.150
16,2005-06-30,1,0.260,0.000
17,2004-12-31,1,0.350,0.000
18,2004-09-30,1,277.270,0.350
19,2004-06-30,2,222.590,0.280
20,2003-12-31,3,380.600,0.390
21,2003-06-30,1,"2,517.060",2.070
22,2002-12-31,4,878.600,0.760
23,2002-06-30,6,"3,270.940",1.870
24,2002-03-31,1,"2,603.760",1.540
25,2001-12-31,2,325.330,0.180
26,1999-03-31,1,"1,459.510",1.320
27,1998-12-31,1,"3,319.370",3.330
28,1998-09-30,1,"4,555.720",5.250
