序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,7,"2,303.220",0.730
2,2017-03-31,1,"2,070.160",0.520
3,2016-12-31,7,"3,931.240",0.710
4,2016-09-30,1,"2,922.310",0.550
5,2016-06-30,13,"5,282.680",1.230
6,2016-03-31,4,"6,046.080",1.500
7,2015-12-31,19,"21,585.780",3.610
8,2015-09-30,2,"5,222.700",1.960
9,2015-06-30,9,"5,926.720",1.120
10,2015-03-31,2,"1,766.690",0.550
11,2014-12-31,2,"2,648.460",1.190
12,2014-09-30,4,"6,600.350",1.890
13,2014-06-30,5,"2,714.280",1.100
14,2014-03-31,1,"4,216.740",2.510
15,2013-09-30,1,"3,386.080",2.460
16,2013-06-30,1,5.560,0.010
17,2012-06-30,1,540.280,1.040
18,2011-12-31,1,0.130,0.000
19,2010-12-31,1,179.990,0.240
20,2010-06-30,42,"10,390.130",14.120
