序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,39,"10,620.230",3.330
2,2018-09-30,2,"1,940.650",0.560
3,2018-06-30,19,"5,826.390",1.980
4,2018-03-31,1,"5,157.970",1.440
5,2017-12-31,28,"21,391.650",5.200
6,2017-09-30,3,"17,578.250",3.540
7,2017-06-30,25,"32,682.930",6.840
8,2017-03-31,3,"34,508.800",6.210
9,2016-12-31,40,"56,750.230",10.060
10,2016-09-30,7,"62,733.510",9.400
11,2016-06-30,49,"110,715.940",15.970
12,2016-03-31,9,"98,020.780",14.100
13,2015-12-31,53,"152,308.470",19.030
14,2015-09-30,10,"59,701.340",9.360
15,2015-06-30,44,"133,471.030",15.650
16,2015-03-31,7,"15,853.720",2.840
17,2014-12-31,31,"30,693.040",7.210
18,2014-09-30,13,"39,040.720",8.430
19,2014-06-30,55,"62,726.640",15.600
20,2014-03-31,13,"28,487.990",8.340
21,2013-12-31,25,"14,923.170",5.550
22,2013-06-30,7,387.170,0.210
23,2012-12-31,6,295.630,0.200
24,2012-09-30,1,649.880,0.440
25,2012-06-30,5,850.510,0.550
26,2012-03-31,1,757.530,0.440
27,2011-12-31,4,"1,552.920",1.030
28,2011-09-30,3,"5,131.830",4.550
29,2011-06-30,3,"7,224.980",7.830
30,2011-03-31,5,"17,899.770",15.320
31,2010-12-31,9,"20,202.960",16.650
32,2010-09-30,2,"4,243.050",3.010
33,2010-06-30,1,839.170,0.750
34,2009-09-30,1,"5,614.340",8.090
35,2009-06-30,2,"9,104.830",12.430
36,2009-03-31,2,"13,167.800",18.130
37,2008-12-31,11,"14,848.290",24.590
38,2008-09-30,2,"9,617.680",17.190
39,2008-06-30,1,"8,289.550",14.520
40,2008-03-31,1,"15,370.990",15.260
41,2007-12-31,1,"21,514.400",19.580
42,2007-09-30,2,"16,154.580",20.710
43,2007-06-30,13,"7,166.120",10.450
44,2007-03-31,7,"7,820.260",14.140
