序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,15,"41,831.790",14.600
2,2017-12-31,18,"35,375.320",14.950
3,2017-09-30,12,"50,866.610",15.070
4,2017-06-30,16,"53,620.250",18.000
5,2017-03-31,10,"51,449.930",15.690
6,2016-12-31,30,"59,670.850",16.640
7,2016-09-30,6,"45,090.960",10.680
8,2016-06-30,23,"50,458.540",12.950
9,2016-03-31,9,"28,992.230",5.730
10,2015-12-31,17,"32,836.800",7.560
11,2015-09-30,3,"1,557.580",0.650
12,2015-06-30,22,"38,716.750",9.070
13,2015-03-31,12,"44,496.370",9.420
14,2014-12-31,23,"44,624.030",21.320
15,2014-09-30,7,"19,781.710",13.040
16,2014-06-30,3,"1,261.040",1.200
17,2013-12-31,1,1.160,0.000
18,2013-09-30,1,"1,096.860",0.880
19,2013-06-30,3,"1,016.830",0.900
20,2012-12-31,4,89.820,0.180
21,2012-06-30,4,383.240,0.600
22,2012-03-31,1,415.800,0.630
23,2011-12-31,4,10.320,0.010
24,2011-06-30,3,95.260,0.150
25,2010-12-31,2,22.260,0.040
26,2010-09-30,1,196.060,0.390
27,2010-06-30,17,"4,263.590",9.600
