序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,374.290,0.050
2,2017-12-31,87,"50,942.170",7.870
3,2017-09-30,14,"26,125.270",3.670
4,2017-06-30,79,"67,434.260",14.410
5,2017-03-31,11,"37,582.850",6.580
6,2016-12-31,67,"81,008.750",14.550
7,2016-09-30,9,"35,273.520",6.700
8,2016-06-30,46,"68,945.990",13.560
9,2016-03-31,8,"14,152.650",3.680
10,2015-12-31,42,"44,490.750",10.430
11,2015-09-30,9,"21,402.010",5.420
12,2015-06-30,22,"52,865.600",19.770
13,2015-03-31,7,"22,563.530",11.440
14,2014-12-31,1,78.530,0.050
15,2014-09-30,3,"4,584.720",2.770
