序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,2,5.300,0.000
2,2018-06-30,1,2.640,0.000
3,2018-03-31,1,777.410,0.340
4,2017-12-31,1,2.950,0.000
5,2017-06-30,2,4.480,0.000
6,2017-03-31,2,"18,962.680",6.230
7,2016-12-31,13,"22,369.580",7.470
8,2016-09-30,2,"18,487.160",6.230
9,2016-06-30,14,"21,376.470",7.480
10,2016-03-31,4,"20,779.450",6.890
11,2015-12-31,13,"20,954.650",5.490
12,2015-09-30,3,"7,066.500",3.300
13,2015-06-30,12,"5,918.270",1.610
14,2015-03-31,4,"6,922.230",2.190
15,2014-12-31,11,"3,528.360",1.600
16,2014-09-30,2,"6,601.520",2.240
17,2014-06-30,3,"2,521.880",1.080
18,2013-12-31,3,"2,979.010",1.460
19,2013-09-30,1,540.000,0.710
20,2013-06-30,2,23.890,0.030
21,2012-12-31,4,"1,351.760",1.810
22,2012-09-30,1,"2,121.590",2.850
23,2012-06-30,5,"1,466.770",2.170
24,2012-03-31,1,"1,220.000",1.680
25,2011-12-31,2,112.020,0.160
26,2011-09-30,1,857.260,2.000
27,2011-06-30,1,26.330,0.050
28,2010-12-31,10,"3,916.490",7.790
