序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,2,4.480,0.000
2,2017-03-31,2,"18,962.680",6.230
3,2016-12-31,13,"22,369.580",7.470
4,2016-09-30,2,"18,487.160",6.230
5,2016-06-30,14,"21,376.470",7.480
6,2016-03-31,4,"20,779.450",6.890
7,2015-12-31,13,"20,954.650",5.490
8,2015-09-30,3,"7,066.500",3.300
9,2015-06-30,12,"5,918.270",1.610
10,2015-03-31,4,"6,922.230",2.190
11,2014-12-31,11,"3,528.360",1.600
12,2014-09-30,2,"6,601.520",2.240
13,2014-06-30,3,"2,521.880",1.080
14,2013-12-31,3,"2,979.010",1.460
15,2013-09-30,1,540.000,0.710
16,2013-06-30,2,23.890,0.030
17,2012-12-31,4,"1,351.760",1.810
18,2012-09-30,1,"2,121.590",2.850
19,2012-06-30,5,"1,466.770",2.170
20,2012-03-31,1,"1,220.000",1.680
21,2011-12-31,2,112.020,0.160
22,2011-09-30,1,857.260,2.000
23,2011-06-30,1,26.330,0.050
24,2010-12-31,10,"3,916.490",7.790
