序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,156.870,0.020
2,2017-06-30,44,"4,378.770",0.510
3,2016-12-31,38,"3,137.160",0.290
4,2016-06-30,41,"7,680.240",0.730
5,2016-03-31,3,"3,953.450",0.350
6,2015-12-31,38,"5,659.970",0.390
7,2015-09-30,1,"5,497.150",0.550
8,2015-06-30,27,"24,407.910",1.180
9,2015-03-31,5,"18,655.000",1.110
10,2014-12-31,31,"27,920.700",2.730
11,2014-09-30,6,"92,791.750",7.140
12,2014-06-30,49,"195,246.140",11.640
13,2014-03-31,8,"77,351.820",5.360
14,2013-12-31,27,"26,884.080",3.470
15,2013-09-30,2,"20,098.860",2.560
16,2013-06-30,22,"17,260.010",3.100
17,2013-03-31,2,"12,767.880",2.440
18,2012-12-31,19,"14,896.830",2.730
19,2012-09-30,2,"20,541.990",3.470
20,2012-06-30,15,"23,327.030",3.570
21,2012-03-31,3,"19,108.850",2.710
22,2011-12-31,7,"12,341.860",1.850
23,2011-09-30,3,"10,201.360",1.540
24,2011-06-30,10,"17,486.150",1.940
25,2011-03-31,2,"13,673.410",1.430
26,2010-12-31,3,832.090,0.130
27,2010-06-30,3,"1,212.220",0.200
28,2010-03-31,1,937.000,0.110
29,2009-12-31,2,"1,433.790",0.180
30,2009-09-30,1,734.350,0.120
31,2007-03-31,1,"1,174.760",0.250
32,2006-12-31,1,111.210,0.040
33,2004-06-30,1,63.320,0.040
34,2003-12-31,2,558.150,0.390
35,2003-06-30,1,240.300,0.110
36,2002-12-31,2,397.750,0.160
37,2002-06-30,10,"4,948.100",1.250
38,2001-12-31,10,"8,278.560",1.790
39,2001-09-30,1,996.850,0.210
40,2001-06-30,9,"27,417.910",4.500
41,2001-03-31,9,"77,317.730",10.830
42,2000-12-31,18,"114,676.800",16.340
43,2000-09-30,7,"70,299.670",10.890
44,2000-06-30,4,"30,786.750",5.960
45,2000-03-31,3,"36,077.650",6.870
46,1999-12-31,4,"40,060.350",9.390
47,1999-09-30,5,"47,853.470",9.010
48,1999-06-30,2,"24,519.540",4.490
49,1999-03-31,1,"3,997.360",1.210
