序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,"2,840.250",0.360
2,2017-12-31,55,"6,212.130",0.740
3,2017-09-30,2,"3,907.290",0.310
4,2017-06-30,51,"13,415.470",1.000
5,2017-03-31,5,"5,246.390",0.540
6,2016-12-31,66,"15,848.670",1.640
7,2016-09-30,4,801.780,0.080
8,2016-06-30,55,"12,892.620",1.350
9,2016-03-31,1,161.960,0.020
10,2015-12-31,41,"8,143.430",0.700
11,2015-09-30,1,274.880,0.030
12,2015-06-30,38,"9,721.640",0.720
13,2015-03-31,5,"13,718.530",1.130
14,2014-12-31,18,"2,974.160",0.320
15,2014-09-30,1,"3,143.870",0.510
16,2014-06-30,14,"1,837.210",0.360
17,2014-03-31,1,823.150,0.160
18,2013-12-31,9,282.890,0.070
19,2013-09-30,1,945.200,0.250
20,2013-06-30,15,"4,102.300",1.100
21,2013-03-31,3,"4,857.620",1.330
22,2012-12-31,12,"12,675.180",3.270
23,2012-09-30,6,"13,634.920",3.580
24,2012-06-30,21,"12,018.660",3.100
25,2012-03-31,7,"6,555.830",1.790
26,2011-12-31,14,"9,245.260",2.300
27,2011-09-30,3,"4,144.160",1.120
28,2011-06-30,5,"4,364.520",0.930
29,2010-12-31,3,622.750,0.130
30,2010-09-30,2,756.480,0.140
31,2010-06-30,3,839.370,0.200
32,2010-03-31,1,690.040,0.110
33,2009-12-31,5,"3,514.130",0.930
34,2009-09-30,3,"3,792.590",1.260
35,2009-06-30,3,"1,923.060",0.550
36,2009-03-31,3,"6,592.220",1.840
37,2008-12-31,9,"6,582.550",2.570
38,2008-09-30,1,"1,761.040",0.970
39,2008-06-30,1,0.050,0.000
40,2007-12-31,1,0.140,0.000
41,2007-09-30,1,"3,017.490",1.660
42,2007-06-30,3,"2,448.760",2.110
43,2007-03-31,4,"10,941.300",10.460
44,2006-12-31,4,"2,049.860",3.450
45,2006-06-30,1,0.400,0.000
46,2006-03-31,1,253.480,0.750
47,2005-12-31,1,0.290,0.000
48,2005-06-30,1,0.240,0.000
49,2004-12-31,2,"1,585.690",4.360
50,2004-09-30,3,"3,271.140",7.920
51,2004-06-30,7,"6,034.520",12.160
52,2003-12-31,1,108.680,0.190
53,2003-06-30,1,"1,634.370",2.900
54,2002-12-31,1,276.270,0.560
55,2002-06-30,5,"1,621.680",2.750
56,2000-12-31,1,325.180,0.600
57,2000-06-30,1,24.740,0.050
