序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,4,15.080,0.000
2,2016-12-31,21,"15,127.330",3.480
3,2016-09-30,1,"1,793.600",0.440
4,2016-06-30,11,"5,394.690",1.320
5,2016-03-31,2,"2,657.130",0.700
6,2015-12-31,8,"8,959.220",1.660
7,2015-09-30,1,88.000,0.020
8,2015-06-30,8,"9,692.010",1.880
9,2015-03-31,1,"2,355.220",0.590
10,2014-12-31,7,"5,574.250",1.550
11,2014-06-30,1,6.450,0.000
12,2013-12-31,5,165.230,0.060
13,2013-06-30,6,438.660,0.200
14,2012-12-31,12,"6,086.890",1.780
15,2012-09-30,1,"2,161.490",0.700
16,2012-06-30,4,157.560,0.070
17,2011-12-31,13,888.850,0.450
18,2011-09-30,1,"1,404.330",0.550
19,2011-06-30,10,"5,722.100",1.650
20,2011-03-31,2,"6,479.930",1.670
21,2010-12-31,6,"2,501.380",0.710
22,2010-09-30,3,"7,404.100",1.930
23,2010-06-30,17,"10,013.920",2.970
24,2010-03-31,3,"7,938.240",1.510
25,2009-12-31,7,"7,221.490",1.470
26,2009-09-30,4,"12,402.790",2.870
27,2009-06-30,8,"19,065.770",5.730
28,2009-03-31,6,"25,610.840",9.880
29,2008-12-31,14,"13,349.570",9.520
30,2008-09-30,2,"6,384.720",5.070
31,2008-06-30,3,"4,493.600",2.890
32,2008-03-31,1,"4,508.410",1.950
33,2007-12-31,3,"3,366.020",1.250
34,2007-09-30,1,"2,491.560",0.800
35,2007-06-30,18,"63,333.830",21.520
36,2007-03-31,9,"58,363.830",19.010
37,2006-12-31,16,"41,544.060",26.180
38,2006-09-30,10,"30,776.170",21.450
39,2006-06-30,18,"34,046.590",23.500
40,2006-03-31,10,"31,692.750",26.470
41,2005-12-31,17,"14,887.920",15.180
42,2005-09-30,3,"3,307.810",3.560
43,2005-06-30,2,"1,181.650",1.300
44,2004-12-31,1,0.090,0.000
45,2004-06-30,1,0.100,0.000
46,2003-12-31,1,175.920,0.150
47,2003-06-30,1,"1,555.920",1.000
48,2003-03-31,1,"6,069.900",3.920
49,2002-12-31,4,"6,604.440",4.510
50,2002-09-30,1,"6,659.330",4.010
51,2002-06-30,5,"4,609.340",2.720
52,2001-12-31,2,769.560,0.650
53,2000-12-31,2,762.950,0.590
