序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,25,"32,273.220",8.940
2,2017-09-30,12,"52,847.480",11.220
3,2017-06-30,30,"61,786.790",15.700
4,2017-03-31,11,"81,203.000",17.660
5,2016-12-31,18,"96,234.130",17.030
6,2016-09-30,11,"74,073.040",16.330
7,2016-06-30,35,"102,173.460",21.470
8,2016-03-31,13,"63,369.410",14.040
9,2015-12-31,42,"52,288.540",11.990
10,2015-06-30,5,"2,086.430",0.410
11,2014-12-31,1,625.490,0.370
12,2014-06-30,1,45.960,0.040
13,2009-03-31,1,"2,440.870",3.870
14,2008-06-30,1,742.700,1.470
15,2008-03-31,3,"5,964.260",5.600
16,2007-12-31,5,"9,913.800",7.270
17,2007-09-30,6,"24,170.210",15.350
18,2007-06-30,5,"9,113.660",6.400
