序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,60,"117,897.210",2.680
2,2017-12-31,260,"252,619.240",6.800
3,2017-09-30,26,"61,763.570",2.300
4,2017-06-30,163,"105,425.960",4.180
5,2017-03-31,12,"50,276.980",2.130
6,2016-12-31,80,"18,521.510",0.700
7,2016-09-30,1,"2,037.790",0.070
8,2016-06-30,45,"23,356.300",0.940
9,2016-03-31,1,"2,526.850",0.090
10,2015-12-31,57,"72,614.800",2.140
11,2015-09-30,24,"98,245.190",3.620
12,2015-06-30,83,"193,678.770",4.710
13,2015-03-31,12,"135,600.450",3.260
14,2014-12-31,61,"198,145.800",6.450
15,2014-09-30,15,"157,948.700",6.190
16,2014-06-30,63,"251,519.530",11.390
17,2014-03-31,23,"206,514.760",8.370
18,2013-12-31,64,"293,046.390",11.680
19,2013-09-30,10,"126,847.970",5.640
20,2013-06-30,63,"196,376.500",9.850
21,2013-03-31,15,"141,143.340",6.390
22,2012-12-31,55,"152,692.020",28.600
23,2012-09-30,5,"64,085.240",14.560
24,2012-06-30,32,"91,643.520",20.660
25,2012-03-31,4,"51,322.820",11.480
26,2011-12-31,27,"51,753.200",13.610
27,2011-09-30,4,"39,054.460",8.840
28,2011-06-30,27,"70,832.850",14.060
29,2011-03-31,4,"46,928.510",7.880
30,2010-12-31,33,"62,605.020",24.900
31,2010-09-30,5,"14,997.370",6.950
32,2010-06-30,18,"10,482.160",5.620
33,2010-03-31,10,"9,608.260",4.670
