序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,4,75.830,0.010
2,2017-06-30,7,"5,892.890",1.020
3,2017-03-31,1,"4,366.320",0.590
4,2016-12-31,11,"27,077.990",3.370
5,2016-09-30,5,"17,315.200",1.910
6,2016-06-30,17,"31,867.710",4.360
7,2015-12-31,4,"7,388.520",1.590
8,2015-09-30,1,"6,619.290",1.430
9,2015-06-30,10,"28,070.180",3.520
10,2015-03-31,2,"10,654.290",1.940
11,2014-12-31,5,"3,948.230",2.530
12,2014-06-30,4,502.860,0.410
13,2014-03-31,1,531.140,0.550
14,2013-12-31,4,589.420,0.650
15,2013-06-30,2,289.340,0.310
16,2012-12-31,2,"1,678.750",1.500
17,2012-06-30,3,716.650,0.650
18,2011-09-30,1,"3,717.590",2.270
19,2011-06-30,2,"5,606.990",2.630
20,2011-03-31,1,"3,911.740",2.420
21,2010-12-31,1,"2,890.550",2.240
22,2010-09-30,2,"5,264.060",4.190
23,2010-06-30,1,"1,851.400",1.690
24,2007-12-31,1,762.930,0.260
25,2007-09-30,1,"1,528.940",0.580
26,2006-12-31,1,0.120,0.000
27,2006-06-30,1,0.090,0.000
28,2005-12-31,1,0.050,0.000
29,2005-06-30,1,0.050,0.000
30,2004-12-31,1,0.070,0.000
31,2004-06-30,1,0.090,0.000
32,2002-06-30,4,759.070,1.010
