序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,26,"4,375.260",1.560
2,2017-09-30,2,"4,645.720",1.440
3,2017-06-30,16,"2,985.730",0.950
4,2017-03-31,2,626.720,0.160
5,2016-12-31,25,"15,606.150",4.610
6,2016-09-30,4,"6,002.180",1.570
7,2016-06-30,10,"2,647.780",0.780
8,2015-12-31,9,"4,526.860",0.990
9,2015-09-30,2,"2,283.600",0.940
10,2015-06-30,10,"20,176.080",5.010
11,2014-12-31,4,799.530,0.450
12,2014-06-30,3,99.910,0.060
13,2013-12-31,2,112.260,0.070
14,2013-06-30,4,81.530,0.070
15,2012-12-31,4,118.740,0.120
16,2012-06-30,5,571.420,0.470
17,2011-12-31,5,"3,041.430",2.710
18,2011-09-30,1,"3,271.430",1.970
19,2011-06-30,3,"4,376.550",2.340
20,2011-03-31,1,"4,394.900",3.190
21,2010-12-31,1,"4,814.890",3.190
22,2010-09-30,1,766.200,0.640
23,2010-06-30,12,"1,005.330",1.190
