序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,26,"5,893.130",0.610
2,2017-06-30,32,"10,488.860",0.830
3,2017-03-31,3,"3,556.510",0.260
4,2016-12-31,32,"17,240.020",1.300
5,2016-09-30,3,"7,210.520",0.530
6,2016-06-30,50,"15,826.330",1.260
7,2016-03-31,1,593.000,0.040
8,2015-12-31,52,"22,904.670",1.240
9,2015-09-30,1,207.250,0.010
10,2015-06-30,38,"13,164.380",0.590
11,2015-03-31,1,"2,409.680",0.150
12,2014-12-31,33,"6,463.940",3.420
13,2014-09-30,11,"19,195.690",9.250
14,2014-06-30,51,"75,627.250",37.600
15,2014-03-31,15,"56,780.750",30.530
16,2013-12-31,49,"68,819.490",31.500
17,2013-09-30,6,"11,981.240",7.780
18,2013-06-30,32,"8,802.310",8.740
19,2013-03-31,1,620.000,0.590
20,2012-12-31,13,"3,623.540",4.410
21,2012-09-30,3,"2,287.270",3.400
22,2012-06-30,5,"4,439.790",6.080
23,2012-03-31,10,"11,302.390",17.960
