序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,9,"1,965.960",0.440
2,2018-06-30,8,"3,048.900",0.830
3,2018-03-31,3,"4,447.380",0.830
4,2017-12-31,13,"5,820.860",1.090
5,2017-06-30,11,"8,427.420",2.870
6,2016-12-31,9,"2,889.380",0.920
7,2016-09-30,6,"4,386.870",1.270
8,2016-06-30,12,"5,195.250",1.700
9,2016-03-31,1,865.760,0.320
10,2015-12-31,5,"1,827.390",0.490
11,2015-09-30,1,207.410,0.100
12,2015-06-30,6,"1,954.920",0.630
13,2015-03-31,1,"1,533.680",0.670
14,2014-12-31,1,1.830,0.000
15,2014-06-30,1,1.600,0.000
16,2013-12-31,1,4.370,0.000
17,2013-06-30,1,8.130,0.010
18,2012-12-31,2,18.900,0.020
19,2012-06-30,3,"1,151.740",1.160
20,2011-12-31,2,"1,086.800",1.170
21,2011-09-30,1,"1,969.680",1.780
22,2011-06-30,1,"2,551.710",2.000
23,2011-03-31,1,"3,290.340",2.500
