序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,3,723.080,0.300
2,2016-12-31,8,"2,318.460",0.630
3,2016-06-30,2,89.270,0.030
4,2015-12-31,5,"4,144.760",0.960
5,2015-09-30,1,133.770,0.030
6,2015-06-30,2,291.540,0.060
7,2014-06-30,1,143.040,0.110
8,2008-12-31,1,"4,059.700",6.960
9,2008-09-30,1,"6,249.170",6.960
10,2008-06-30,1,"6,249.170",6.960
11,2008-03-31,1,"5,707.870",6.960
12,2007-12-31,1,"8,450.380",7.720
13,2007-09-30,1,"10,660.880",9.140
14,2007-06-30,1,"3,793.060",4.390
15,2006-12-31,1,1.240,0.000
16,2006-09-30,1,318.370,0.620
17,2006-06-30,1,1.120,0.000
18,2005-12-31,1,0.770,0.000
19,2005-06-30,2,"1,302.010",4.770
20,2005-03-31,1,"3,021.960",7.670
21,2004-12-31,2,"3,626.530",7.670
22,2004-09-30,1,"4,131.280",7.660
23,2004-06-30,1,11.220,0.030
24,2003-12-31,1,189.510,0.480
25,2002-12-31,5,"2,612.530",5.610
26,2002-09-30,1,801.930,1.460
27,2002-06-30,9,"4,874.510",9.090
28,2002-03-31,1,691.030,1.460
29,2001-12-31,2,919.000,1.850
30,2001-09-30,1,622.980,1.200
