序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,35,"7,481.130",1.670
2,2017-09-30,1,"1,396.210",0.230
3,2017-06-30,32,"14,535.950",2.280
4,2016-12-31,29,"23,116.940",2.550
5,2016-09-30,1,57.240,0.010
6,2016-06-30,30,"21,506.120",2.540
7,2015-12-31,32,"24,669.570",2.090
8,2015-09-30,7,"4,647.240",0.530
9,2015-06-30,19,"20,459.810",1.610
10,2015-03-31,1,383.040,0.040
11,2014-12-31,3,60.020,0.010
12,2014-06-30,1,75.090,0.020
13,2014-03-31,1,"1,911.810",1.820
14,2013-12-31,4,"2,218.630",2.110
15,2013-06-30,4,"1,143.750",1.360
16,2013-03-31,9,"8,985.540",10.970
17,2012-12-31,3,"1,765.790",2.600
18,2012-06-30,7,"4,136.220",6.500
19,2012-03-31,5,"7,247.390",16.980
20,2011-12-31,25,"35,754.320",58.440
21,2011-09-30,15,"29,581.100",45.430
22,2011-06-30,28,"20,247.360",45.250
