序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,6,"48,149.920",10.150
2,2017-09-30,8,"42,851.060",9.960
3,2017-06-30,20,"13,361.510",4.310
4,2017-03-31,4,"14,451.700",3.930
5,2016-12-31,50,"37,433.000",9.730
6,2016-09-30,7,"29,248.810",6.520
7,2016-06-30,47,"73,529.590",17.160
8,2016-03-31,9,"50,546.220",12.540
9,2015-12-31,54,"99,909.000",18.350
10,2015-09-30,12,"25,828.350",6.780
11,2015-06-30,74,"148,561.800",23.080
12,2015-03-31,36,"193,017.130",25.630
13,2014-12-31,80,"186,241.190",41.920
14,2014-09-30,22,"93,430.210",21.380
15,2014-06-30,12,"4,028.470",1.430
16,2014-03-31,1,"1,784.200",0.890
17,2013-12-31,9,"3,842.290",1.800
18,2013-09-30,1,"1,574.730",0.780
19,2013-06-30,7,"3,306.810",2.160
20,2012-12-31,7,228.480,0.170
21,2012-06-30,10,459.720,0.360
22,2012-03-31,2,"6,209.750",4.640
23,2011-12-31,6,"9,564.800",7.560
24,2011-09-30,6,"22,377.980",9.540
25,2011-06-30,6,"21,570.620",8.010
26,2011-03-31,3,"13,255.640",4.570
27,2010-12-31,4,"14,940.270",6.290
28,2010-09-30,5,"18,505.930",9.300
29,2010-06-30,7,"16,784.630",10.340
30,2010-03-31,6,"28,594.190",12.600
31,2009-12-31,11,"25,705.010",13.390
32,2009-09-30,3,"5,867.230",5.020
33,2009-06-30,2,"5,197.120",3.450
34,2009-03-31,4,"16,591.630",9.960
35,2008-12-31,5,"12,114.150",10.620
36,2008-09-30,6,"18,525.680",17.290
37,2008-06-30,9,"32,372.550",20.400
38,2008-03-31,6,"51,888.620",21.400
39,2007-12-31,7,"77,008.620",22.900
40,2007-09-30,7,"68,153.430",23.160
41,2007-06-30,13,"48,191.320",33.470
42,2007-03-31,4,"19,087.760",19.210
43,2006-12-31,7,"10,016.580",15.060
44,2006-09-30,9,"21,091.150",35.560
45,2006-06-30,5,"6,482.470",12.790
46,2005-12-31,1,0.330,0.000
47,2005-06-30,3,275.320,1.450
48,2004-12-31,4,111.290,0.450
49,2004-09-30,2,341.530,1.140
50,2004-06-30,16,184.080,0.470
