序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,3,"1,106.700",0.220
2,2017-12-31,39,"22,145.800",4.160
3,2017-09-30,3,"9,525.950",1.620
4,2017-06-30,22,"14,343.680",2.430
5,2017-03-31,2,"10,191.280",1.760
6,2016-12-31,27,"24,551.090",4.980
7,2016-09-30,1,197.730,0.040
8,2016-06-30,22,"17,650.070",3.560
9,2015-12-31,13,"4,334.050",0.850
10,2015-09-30,1,19.080,0.010
11,2015-06-30,13,"31,697.370",5.290
12,2015-03-31,1,436.810,0.140
13,2014-12-31,7,844.540,0.420
14,2014-06-30,5,"1,630.570",0.970
15,2014-03-31,1,41.450,0.030
16,2013-12-31,1,4.410,0.000
17,2013-06-30,2,15.380,0.020
18,2012-12-31,3,124.600,0.150
19,2012-06-30,2,108.260,0.120
20,2011-12-31,3,274.420,0.270
21,2010-12-31,3,"1,166.950",0.910
22,2010-09-30,3,"1,335.990",1.490
