序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,20,"17,558.510",1.990
2,2018-09-30,11,"23,879.360",2.570
3,2018-06-30,142,"180,208.060",14.920
4,2018-03-31,24,"63,740.450",4.870
5,2017-12-31,115,"168,842.720",14.120
6,2017-09-30,8,"50,138.190",6.120
7,2017-06-30,60,"71,187.020",9.500
8,2017-03-31,6,"23,058.680",3.340
9,2016-12-31,44,"53,429.470",7.770
10,2016-09-30,8,"29,437.230",3.550
11,2016-06-30,63,"115,712.790",12.000
12,2016-03-31,11,"49,074.070",6.740
13,2015-12-31,81,"265,268.720",25.010
14,2015-09-30,17,"54,331.290",10.160
15,2015-06-30,41,"94,884.240",14.400
16,2015-03-31,8,"29,749.330",6.200
17,2014-12-31,31,"40,199.970",12.430
18,2014-09-30,5,"24,043.950",6.980
19,2014-06-30,14,"11,954.240",4.530
20,2014-03-31,1,1.440,0.000
21,2013-12-31,8,"4,249.100",1.740
22,2013-09-30,3,"21,485.170",9.560
23,2013-06-30,23,"28,510.390",15.320
24,2013-03-31,2,"4,222.230",2.430
25,2012-12-31,11,"13,967.990",11.830
26,2012-09-30,3,"9,560.580",9.240
27,2012-06-30,9,"1,385.490",1.380
28,2011-12-31,3,703.680,0.640
29,2010-06-30,1,82.240,0.110
30,2009-12-31,19,"3,384.050",4.720
31,2009-09-30,2,93.380,
