序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,2,34.970,0.030
2,2017-12-31,11,484.260,0.430
3,2017-06-30,9,"4,159.800",2.610
4,2017-03-31,1,"6,038.880",2.560
5,2016-12-31,26,"22,026.030",9.920
6,2016-09-30,1,"5,279.840",2.410
7,2016-06-30,9,"8,000.020",3.390
8,2016-03-31,1,168.990,0.070
9,2015-12-31,12,"22,433.090",7.470
10,2015-09-30,2,"4,307.510",2.200
11,2015-06-30,23,"46,575.450",16.080
12,2015-03-31,2,"10,257.940",3.660
13,2014-12-31,4,"2,304.330",1.790
14,2014-09-30,7,"7,959.090",4.100
15,2014-06-30,6,"11,229.540",6.560
16,2014-03-31,1,"1,987.150",2.220
17,2013-12-31,1,648.550,1.040
18,2013-09-30,5,"9,922.630",13.200
19,2011-06-30,2,"3,165.800",12.500
