序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,48,"28,454.170",2.050
2,2017-03-31,3,"16,660.220",1.170
3,2016-12-31,62,"64,276.880",3.700
4,2016-09-30,10,"41,748.110",2.410
5,2016-06-30,59,"80,761.960",4.610
6,2016-03-31,14,"68,839.990",3.550
7,2015-12-31,61,"181,249.940",14.190
8,2015-09-30,12,"67,546.440",9.330
9,2015-06-30,85,"143,157.250",14.810
10,2015-03-31,8,"19,726.840",2.990
11,2014-12-31,5,51.190,0.010
12,2014-06-30,2,35.310,0.020
13,2013-12-31,8,539.410,0.370
14,2013-06-30,6,88.630,0.060
15,2012-12-31,2,126.890,0.060
16,2012-09-30,2,"4,641.010",2.030
17,2009-06-30,1,"1,641.290",1.430
18,2006-12-31,1,2.040,0.010
19,2006-06-30,1,8.530,0.030
20,2005-12-31,1,6.600,0.030
21,2005-06-30,1,6.680,0.030
22,2004-12-31,1,7.840,0.030
23,2004-06-30,1,10.900,0.030
24,2002-06-30,2,168.830,0.290
