序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,0.500,0.000
2,2018-06-30,7,397.960,0.110
3,2017-12-31,6,"1,791.060",0.440
4,2017-09-30,1,"2,842.480",0.610
5,2017-06-30,18,"22,002.920",5.410
6,2017-03-31,4,"20,471.510",4.670
7,2016-12-31,17,"24,927.570",5.460
8,2016-09-30,3,"10,400.880",2.180
9,2016-06-30,11,"2,521.200",0.430
10,2016-03-31,1,302.920,0.050
11,2015-12-31,8,"3,729.230",0.540
12,2015-06-30,4,227.270,0.030
13,2014-12-31,2,5.900,0.000
14,2014-09-30,1,556.540,0.130
15,2014-06-30,2,3.960,0.000
16,2013-12-31,1,2.930,0.000
17,2013-06-30,1,7.010,0.010
18,2013-03-31,2,804.420,0.820
19,2012-12-31,1,0.840,0.000
20,2012-09-30,1,450.040,0.580
21,2012-06-30,2,472.090,0.600
22,2012-03-31,1,438.400,0.580
23,2011-12-31,17,"27,374.570",30.930
24,2011-09-30,10,"29,527.850",22.850
25,2011-06-30,9,"10,406.920",7.980
26,2011-03-31,7,"17,933.160",11.320
27,2010-12-31,21,"27,068.170",17.720
