序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,4,286.630,0.080
2,2016-12-31,8,"12,342.970",3.340
3,2016-06-30,5,"2,361.280",0.700
4,2016-03-31,1,"2,422.500",0.800
5,2015-12-31,4,"5,385.600",1.550
6,2015-06-30,5,"8,303.600",2.800
7,2015-03-31,1,"5,227.710",1.750
8,2014-12-31,5,"5,288.810",2.580
9,2014-09-30,4,"8,253.340",3.360
10,2014-06-30,3,24.510,0.020
11,2013-12-31,7,"1,870.350",1.420
12,2013-09-30,2,"2,557.440",1.660
13,2013-06-30,8,113.210,0.080
14,2012-12-31,7,118.480,0.070
15,2012-06-30,11,253.540,0.110
16,2011-12-31,3,113.240,0.050
17,2011-06-30,5,"1,854.120",0.800
18,2011-03-31,4,"12,082.060",6.720
19,2010-06-30,1,293.690,0.280
20,2010-03-31,1,420.560,0.600
21,2007-12-31,1,22.280,0.070
22,2007-06-30,91,"2,738.930",7.500
