序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"2,538.170",0.900
2,2017-12-31,9,"3,683.950",1.210
3,2017-09-30,1,"3,143.500",0.850
4,2017-06-30,13,"7,581.300",2.000
5,2017-03-31,3,"3,868.040",0.790
6,2016-12-31,9,"8,594.300",1.770
7,2016-09-30,1,"1,059.220",0.240
8,2016-06-30,15,"5,234.230",1.200
9,2016-03-31,1,6.780,0.000
10,2015-12-31,9,562.330,0.130
11,2015-09-30,1,"3,730.000",1.010
12,2015-06-30,10,"15,395.710",1.930
13,2015-03-31,1,"6,255.000",1.010
14,2014-12-31,19,"8,432.010",1.840
15,2014-06-30,3,34.400,0.010
16,2013-12-31,4,62.950,0.020
17,2013-06-30,3,44.470,0.020
18,2012-12-31,8,"2,383.350",0.890
19,2012-09-30,1,"1,968.400",0.770
20,2012-06-30,1,41.760,0.020
21,2011-12-31,2,46.100,0.020
22,2011-09-30,1,"1,492.590",0.460
23,2011-06-30,1,541.200,0.130
24,2010-09-30,1,"1,004.590",0.470
25,2006-12-31,1,317.880,0.390
26,2002-06-30,3,261.150,0.140
27,2000-12-31,4,"4,506.420",2.040
28,2000-06-30,3,"17,175.270",6.880
