序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,2,88.750,0.030
2,2018-06-30,8,"2,413.990",1.090
3,2018-03-31,2,"2,538.170",0.900
4,2017-12-31,9,"3,683.950",1.210
5,2017-09-30,1,"3,143.500",0.850
6,2017-06-30,13,"7,581.300",2.000
7,2017-03-31,3,"3,868.040",0.790
8,2016-12-31,9,"8,594.300",1.770
9,2016-09-30,1,"1,059.220",0.240
10,2016-06-30,15,"5,234.230",1.200
11,2016-03-31,1,6.780,0.000
12,2015-12-31,9,562.330,0.130
13,2015-09-30,1,"3,730.000",1.010
14,2015-06-30,10,"15,395.710",1.930
15,2015-03-31,1,"6,255.000",1.010
16,2014-12-31,19,"8,432.010",1.840
17,2014-06-30,3,34.400,0.010
18,2013-12-31,4,62.950,0.020
19,2013-06-30,3,44.470,0.020
20,2012-12-31,8,"2,383.350",0.890
21,2012-09-30,1,"1,968.400",0.770
22,2012-06-30,1,41.760,0.020
23,2011-12-31,2,46.100,0.020
24,2011-09-30,1,"1,492.590",0.460
25,2011-06-30,1,541.200,0.130
26,2010-09-30,1,"1,004.590",0.470
27,2006-12-31,1,317.880,0.390
28,2002-06-30,3,261.150,0.140
29,2000-12-31,4,"4,506.420",2.040
30,2000-06-30,3,"17,175.270",6.880
