序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,7,"7,523.580",0.550
2,2018-12-31,130,"202,576.010",17.840
3,2018-09-30,17,"151,122.570",11.380
4,2018-06-30,145,"388,363.040",22.170
5,2018-03-31,31,"260,839.230",12.890
6,2017-12-31,154,"272,091.510",13.850
7,2017-09-30,31,"191,573.200",9.320
8,2017-06-30,187,"160,840.200",8.100
9,2017-03-31,21,"73,345.880",3.100
10,2016-12-31,195,"218,886.370",9.770
11,2016-09-30,33,"82,485.460",3.790
12,2016-06-30,174,"248,349.640",10.740
13,2016-03-31,20,"106,418.380",4.890
14,2015-12-31,141,"208,416.320",8.100
15,2015-09-30,5,"21,990.130",1.260
16,2015-06-30,123,"185,244.340",5.760
17,2015-03-31,20,"97,592.040",3.210
18,2014-12-31,91,"67,294.470",4.500
19,2014-09-30,5,"33,581.660",2.210
20,2014-06-30,74,"79,159.530",6.270
21,2014-03-31,9,"96,433.180",6.550
22,2013-12-31,108,"217,690.180",14.420
23,2013-09-30,12,"171,972.200",11.230
24,2013-06-30,83,"233,354.350",17.190
25,2013-03-31,32,"350,810.650",21.090
26,2012-12-31,84,"283,163.080",21.440
27,2012-09-30,19,"143,210.520",11.200
28,2012-06-30,96,"337,508.920",23.110
29,2012-03-31,22,"210,567.540",13.550
30,2011-12-31,56,"144,981.460",14.050
31,2011-09-30,8,"91,096.350",8.590
32,2011-06-30,62,"195,263.790",16.790
33,2011-03-31,9,"73,960.080",6.400
34,2010-12-31,20,"25,303.720",2.530
35,2010-09-30,8,"54,500.840",6.020
36,2010-06-30,64,"246,900.830",27.660
37,2010-03-31,16,"298,210.420",24.890
38,2009-12-31,70,"362,258.870",30.270
39,2009-09-30,9,"88,633.890",13.130
40,2009-06-30,22,"44,646.560",7.820
41,2009-03-31,8,"55,259.980",19.920
42,2008-12-31,11,"19,991.180",12.260
43,2008-09-30,1,"1,929.930",1.150
44,2008-06-30,3,"4,466.850",2.620
45,2008-03-31,3,"11,298.930",4.160
46,2007-12-31,9,"15,490.380",4.560
47,2007-09-30,7,"45,446.610",13.490
48,2007-06-30,9,"22,480.320",8.550
49,2007-03-31,2,"1,176.450",0.480
50,2006-12-31,8,867.630,0.530
51,2006-09-30,2,"4,740.910",2.950
52,2006-06-30,10,"8,575.610",5.280
53,2006-03-31,5,"7,833.540",5.710
54,2005-12-31,16,"13,583.950",10.050
55,2005-09-30,1,"3,002.810",2.640
56,2005-06-30,5,"1,745.070",1.530
57,2005-03-31,3,557.490,0.570
58,2004-12-31,5,893.840,0.720
59,2004-09-30,4,"1,489.670",1.190
60,2004-06-30,6,"2,037.790",1.250
61,2003-12-31,7,"2,090.600",1.660
62,2003-06-30,3,"1,362.250",0.890
63,2002-12-31,9,"5,082.910",3.840
64,2002-09-30,1,"2,182.340",1.320
65,2002-06-30,15,"9,130.550",4.520
66,2001-12-31,1,90.800,0.050
67,1998-06-30,1,"2,570.720",1.980
