序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,11,"5,734.140",0.320
2,2017-12-31,103,"47,324.420",2.610
3,2017-09-30,5,"3,191.230",0.200
4,2017-06-30,84,"23,435.920",1.710
5,2017-03-31,4,"13,268.940",0.890
6,2016-12-31,109,"160,616.890",10.050
7,2016-09-30,40,"131,652.350",7.760
8,2016-06-30,85,"77,332.960",5.920
9,2016-03-31,14,"56,381.300",4.570
10,2015-12-31,53,"46,062.820",3.940
11,2015-09-30,3,"15,647.420",2.900
12,2015-06-30,43,"25,946.830",3.310
13,2015-03-31,2,"6,584.690",0.910
14,2014-12-31,33,"6,890.890",1.140
15,2014-09-30,2,369.110,0.060
16,2014-06-30,38,"19,265.110",3.500
17,2014-03-31,2,"8,458.610",1.750
18,2013-12-31,33,"20,699.310",3.480
19,2013-09-30,4,"8,894.210",1.960
20,2013-06-30,28,"4,677.220",1.160
21,2013-03-31,1,586.420,0.180
22,2012-12-31,18,"3,824.410",2.290
23,2012-09-30,2,"3,236.120",2.120
24,2012-06-30,21,"14,048.150",7.650
25,2012-03-31,6,"22,690.560",10.630
26,2011-12-31,43,"82,862.140",31.250
27,2011-09-30,8,"47,118.600",16.930
28,2011-06-30,17,"23,990.040",9.060
29,2011-03-31,1,"8,385.000",2.620
30,2010-12-31,19,"46,167.880",12.270
31,2010-09-30,3,"20,859.930",7.250
32,2010-06-30,12,"23,407.350",18.390
33,2010-03-31,5,"12,366.060",8.340
34,2009-12-31,15,"1,927.200",1.450
35,2009-09-30,10,"8,156.530",9.690
