序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,36,"39,339.910",4.770
2,2017-09-30,5,"42,663.040",3.980
3,2017-06-30,46,"68,773.280",6.210
4,2017-03-31,8,"73,242.880",5.300
5,2016-12-31,52,"100,921.180",7.520
6,2016-09-30,9,"89,364.910",5.450
7,2016-06-30,49,"99,727.420",6.570
8,2016-03-31,3,"59,464.070",4.850
9,2015-12-31,42,"115,906.380",7.880
10,2015-09-30,7,"50,679.410",4.690
11,2015-06-30,22,"111,666.660",5.710
12,2015-03-31,2,"33,404.950",2.590
13,2014-12-31,23,"68,885.950",6.510
14,2014-09-30,4,"49,271.310",5.130
15,2014-06-30,28,"70,326.390",10.110
16,2014-03-31,3,"21,848.170",4.610
17,2013-12-31,15,"33,831.590",9.910
18,2013-06-30,3,23.210,0.010
19,2012-12-31,3,26.250,0.010
20,2012-09-30,1,546.160,0.220
21,2012-06-30,6,"1,243.760",0.440
22,2011-12-31,5,970.840,0.360
23,2011-06-30,5,"19,607.470",3.980
24,2011-03-31,5,"43,475.730",7.980
25,2010-12-31,8,"69,340.060",11.530
26,2010-09-30,3,"25,107.400",4.580
27,2010-06-30,2,542.980,0.160
28,2009-12-31,2,797.540,0.300
29,2009-09-30,1,"1,853.240",0.750
30,2009-06-30,3,"4,612.910",2.170
31,2009-03-31,1,"1,924.820",1.110
32,2008-12-31,1,0.010,0.000
33,2008-06-30,2,"1,297.200",0.720
34,2008-03-31,1,"1,935.030",1.100
35,2007-12-31,2,"2,743.630",0.940
36,2007-06-30,5,"6,483.420",3.450
37,2007-03-31,4,"8,430.890",7.500
38,2006-12-31,2,"1,892.920",2.800
39,2006-09-30,4,"5,079.710",5.780
40,2006-06-30,5,"5,481.900",8.290
41,2006-03-31,1,421.580,1.310
42,2005-12-31,1,23.590,0.090
43,2005-06-30,1,20.490,0.090
44,2004-12-31,1,28.020,0.090
45,2004-06-30,1,37.830,0.090
46,2003-06-30,1,61.620,0.090
