序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,"1,778.210",0.380
2,2017-06-30,14,316.400,0.060
3,2017-03-31,1,313.880,0.050
4,2016-12-31,14,876.020,0.120
5,2016-06-30,15,"3,408.880",0.360
6,2015-12-31,8,297.670,0.030
7,2015-06-30,10,"1,489.060",0.290
8,2015-03-31,2,"11,326.220",3.110
9,2014-12-31,11,"2,702.440",1.120
10,2014-06-30,6,393.050,0.100
11,2013-12-31,1,58.940,0.020
12,2013-06-30,2,503.320,0.680
13,2013-03-31,1,846.790,1.310
14,2012-12-31,3,499.440,0.800
15,2012-09-30,1,"1,099.000",1.530
16,2012-06-30,5,"3,170.460",3.930
17,2012-03-31,1,"1,726.980",3.070
18,2011-12-31,7,"4,481.660",8.930
19,2011-09-30,3,"3,953.050",6.640
20,2011-06-30,6,"5,553.610",8.850
21,2011-03-31,7,"10,244.840",15.770
