序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,116,"109,727.070",5.120
2,2017-09-30,9,"19,416.550",0.980
3,2017-06-30,6,"1,017.350",0.090
4,2016-06-30,1,32.760,0.010
5,2015-12-31,5,"5,900.720",0.710
6,2015-06-30,2,67.500,0.010
7,2015-03-31,1,"2,332.110",0.250
8,2014-12-31,1,"6,361.120",1.760
9,2013-06-30,3,101.430,0.050
10,2012-12-31,10,"1,464.540",0.560
11,2012-09-30,3,"1,404.510",0.600
12,2012-06-30,16,"3,509.080",1.270
13,2012-03-31,4,"5,501.530",1.850
14,2011-12-31,20,"5,693.760",1.870
15,2011-09-30,5,"8,592.920",2.300
16,2011-06-30,11,"7,558.470",1.750
17,2011-03-31,3,"2,286.620",0.510
18,2010-12-31,16,"6,266.870",1.480
19,2010-09-30,6,"21,248.390",4.570
20,2010-06-30,25,"28,192.510",7.000
21,2010-03-31,9,"71,513.790",11.630
22,2009-12-31,54,"233,326.250",30.920
23,2009-09-30,9,"93,458.840",15.780
24,2009-06-30,40,"97,690.300",18.040
25,2009-03-31,6,"43,712.850",9.480
26,2008-12-31,23,"36,221.270",10.290
27,2008-09-30,8,"36,492.360",8.050
28,2008-06-30,20,"54,419.360",9.120
29,2008-03-31,9,"86,696.690",8.850
30,2007-12-31,44,"304,095.330",23.360
31,2007-09-30,12,"310,481.190",23.940
32,2007-06-30,30,"113,716.900",20.110
33,2007-03-31,6,"59,348.140",11.970
34,2006-12-31,9,"3,505.490",1.220
35,2006-09-30,2,"3,123.370",1.360
36,2006-06-30,19,"18,814.500",7.150
37,2006-03-31,3,"5,072.170",2.590
38,2005-12-31,8,"3,540.750",2.010
39,2005-09-30,2,"2,239.790",0.960
40,2005-06-30,6,"2,829.940",1.340
41,2005-03-31,4,"4,091.380",1.890
42,2004-12-31,7,"6,372.360",2.330
43,2004-09-30,5,"26,938.210",7.890
44,2004-06-30,10,"21,912.410",7.080
45,2004-03-31,5,"30,148.070",6.350
46,2003-12-31,8,"23,713.620",5.920
47,2003-09-30,2,"13,784.990",5.480
48,2003-06-30,10,"30,501.250",10.200
49,2003-03-31,7,"24,893.350",10.800
50,2002-12-31,2,377.420,0.370
51,2001-12-31,1,160.230,0.150
52,2000-12-31,2,"5,579.060",4.500
53,2000-06-30,2,"9,264.260",8.390
