序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,1.360,0.000
2,2018-06-30,5,356.120,0.130
3,2017-12-31,3,13.060,0.000
4,2017-06-30,3,91.660,0.020
5,2016-12-31,2,25.430,0.000
6,2016-06-30,5,30.490,0.000
7,2016-03-31,2,"14,839.740",1.790
8,2015-12-31,15,"26,026.780",2.650
9,2015-09-30,5,"8,538.830",1.020
10,2015-06-30,5,"11,095.550",1.450
11,2015-03-31,2,"8,348.420",1.410
12,2014-12-31,7,"6,552.290",1.300
13,2013-06-30,1,1.970,0.000
14,2012-06-30,2,39.210,0.020
15,2011-12-31,3,809.750,0.390
16,2011-09-30,3,"1,414.350",0.550
17,2011-06-30,7,"1,792.780",0.570
18,2011-03-31,2,"1,094.540",0.290
19,2010-12-31,4,"1,162.530",0.330
20,2010-09-30,2,"1,399.570",0.370
21,2010-06-30,3,"1,414.860",0.540
22,2010-03-31,1,"1,298.050",0.280
23,2009-12-31,2,"2,267.830",0.490
24,2009-03-31,1,"1,370.000",0.320
25,2008-12-31,1,323.100,0.100
26,2008-06-30,2,"1,887.220",1.090
27,2007-12-31,1,"7,995.000",8.230
28,2007-09-30,1,"3,505.180",3.920
29,2007-06-30,1,"5,956.730",10.020
30,2007-03-31,1,"3,592.700",4.350
31,2006-12-31,2,"1,332.860",2.450
32,2006-09-30,1,"1,035.640",2.150
33,2006-06-30,1,38.700,0.090
34,2005-12-31,1,19.250,0.090
35,2005-06-30,1,18.670,0.090
36,2004-12-31,1,21.820,0.090
37,2004-06-30,1,26.350,0.090
38,2002-06-30,3,69.520,0.130
39,2001-12-31,2,243.510,0.490
