序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,17,"11,018.770",0.600
2,2017-09-30,10,"9,531.900",0.550
3,2017-06-30,102,"39,247.470",2.580
4,2017-03-31,9,"12,897.160",0.850
5,2016-12-31,106,"34,772.440",2.550
6,2016-09-30,18,"28,884.230",1.980
7,2016-06-30,97,"46,175.490",3.490
8,2016-03-31,11,"7,153.530",0.660
9,2015-12-31,53,"43,844.030",2.830
10,2015-09-30,3,"2,050.590",0.170
11,2015-06-30,39,"22,965.670",1.230
12,2015-03-31,5,"11,642.080",0.500
13,2014-12-31,38,"9,634.610",0.510
14,2014-09-30,3,"3,506.230",0.350
15,2014-06-30,27,"3,883.310",0.600
16,2014-03-31,4,"5,058.590",0.740
17,2013-12-31,26,"6,902.790",0.960
18,2013-09-30,1,"1,100.810",0.170
19,2013-06-30,23,"5,033.540",1.020
20,2013-03-31,4,"4,919.320",0.910
21,2012-12-31,29,"10,946.470",1.860
22,2012-09-30,4,"6,060.490",1.090
23,2012-06-30,22,"14,508.670",2.180
24,2012-03-31,3,"9,594.780",1.560
25,2011-12-31,14,"4,140.430",0.800
26,2011-09-30,3,"2,973.900",0.460
27,2011-06-30,12,"5,363.590",0.630
28,2011-03-31,3,"3,501.610",0.510
29,2010-12-31,9,"4,625.450",0.730
30,2010-09-30,3,"4,007.190",0.630
31,2010-06-30,10,"12,660.510",1.990
32,2010-03-31,5,"37,297.690",4.890
33,2009-12-31,13,"29,491.590",3.690
34,2009-09-30,3,"13,214.960",2.860
35,2009-06-30,8,"12,267.600",2.350
36,2009-03-31,4,"17,810.610",3.490
37,2008-12-31,6,"1,029.590",0.330
38,2008-06-30,5,707.430,0.130
39,2008-03-31,2,"8,324.410",1.110
40,2007-12-31,5,"8,073.850",0.880
41,2007-09-30,2,"8,522.730",0.930
42,2007-06-30,3,"4,484.550",0.770
43,2007-03-31,2,"11,184.380",2.310
44,2006-12-31,11,"24,029.270",10.790
45,2006-09-30,2,"2,554.670",1.420
46,2006-06-30,8,"6,869.430",3.780
47,2006-03-31,8,"8,446.780",7.700
48,2005-12-31,7,"3,418.580",3.540
49,2005-09-30,1,881.860,0.950
50,2005-06-30,1,40.600,0.050
51,2004-12-31,1,51.410,0.050
52,2004-06-30,2,386.930,0.410
53,2002-12-31,2,811.950,0.750
54,2002-06-30,3,"1,252.930",0.850
55,2001-12-31,2,"1,238.380",0.860
