序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,196,"56,482.080",1.660
2,2017-09-30,6,"3,642.340",0.110
3,2017-06-30,190,"51,549.970",1.510
4,2017-03-31,14,"45,493.930",1.240
5,2016-12-31,133,"116,192.410",3.340
6,2016-09-30,28,"35,377.260",1.000
7,2016-06-30,110,"42,636.010",1.350
8,2016-03-31,4,"2,738.120",0.080
9,2015-12-31,108,"69,029.740",1.690
10,2015-09-30,6,490.240,0.010
11,2015-06-30,100,"97,187.260",1.560
12,2015-03-31,10,"22,746.380",0.400
13,2014-12-31,187,"305,220.250",5.620
14,2014-09-30,8,"4,144.070",0.110
15,2014-06-30,94,"123,637.260",3.630
16,2014-03-31,11,"8,968.190",0.240
17,2013-12-31,105,"178,173.830",4.250
18,2013-09-30,12,"49,870.740",1.150
19,2013-06-30,121,"277,000.580",6.630
20,2013-03-31,38,"337,790.700",5.450
21,2012-12-31,224,"842,413.250",11.870
22,2012-09-30,44,"331,395.000",4.990
23,2012-06-30,251,"1,136,843.040",14.710
24,2012-03-31,30,"319,593.300",4.790
25,2011-12-31,113,"401,181.850",6.770
26,2011-09-30,28,"275,937.590",3.770
27,2011-06-30,172,"813,355.460",8.920
28,2011-03-31,38,"228,840.240",2.500
29,2010-12-31,68,"252,539.430",3.540
30,2010-09-30,3,"70,228.200",1.580
31,2010-06-30,93,"360,734.880",13.270
32,2010-03-31,15,"301,026.500",15.490
33,2009-12-31,162,"1,064,350.440",49.780
34,2009-09-30,41,"634,085.730",32.280
35,2009-06-30,156,"1,022,151.410",61.260
36,2009-03-31,25,"463,151.260",24.620
37,2008-12-31,102,"418,165.790",41.600
38,2008-09-30,22,"347,187.140",28.300
39,2008-06-30,90,"632,107.500",54.720
40,2008-03-31,20,"477,582.050",26.030
41,2007-12-31,103,"1,431,642.700",59.760
42,2007-09-30,10,"321,265.810",17.650
43,2007-06-30,90,"769,402.860",59.690
44,2007-03-31,14,"111,099.970",18.800
45,2006-12-31,74,"295,926.390",59.950
46,2006-09-30,13,"68,793.150",27.730
47,2006-06-30,46,"116,085.270",49.600
48,2006-03-31,12,"57,450.550",36.140
49,2005-12-31,27,"36,567.460",33.760
50,2005-09-30,10,"30,211.820",27.900
51,2005-06-30,19,"24,409.570",23.400
52,2005-03-31,8,"11,000.990",10.790
53,2004-12-31,12,"26,224.260",21.230
54,2004-09-30,10,"40,311.170",27.510
55,2004-06-30,19,"51,111.730",32.020
56,2004-03-31,7,"52,183.990",24.450
57,2003-12-31,13,"37,589.260",23.080
58,2003-09-30,4,"20,060.240",15.110
59,2003-06-30,13,"32,521.740",22.970
60,2003-03-31,5,"23,971.670",17.820
61,2002-12-31,14,"29,937.730",25.450
62,2002-09-30,5,"25,250.950",18.260
63,2002-06-30,11,"31,728.330",21.540
64,2002-03-31,4,"21,265.260",14.770
65,2001-12-31,7,"31,913.780",22.040
66,2001-09-30,4,"24,415.320",16.720
67,2001-06-30,8,"22,648.130",13.790
68,2000-12-31,9,"18,292.140",14.830
