序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,7,"17,649.900",6.570
2,2017-12-31,67,"32,548.640",11.060
3,2017-09-30,16,"37,754.840",12.920
4,2017-06-30,71,"43,522.170",17.190
5,2017-03-31,14,"39,172.710",13.330
6,2016-12-31,60,"61,307.400",21.830
7,2016-09-30,11,"17,863.330",7.330
8,2016-06-30,10,"5,576.760",2.730
9,2015-12-31,7,"12,844.920",4.040
10,2015-09-30,6,"22,260.660",10.710
11,2015-06-30,11,"26,843.210",8.260
12,2014-06-30,1,129.080,0.100
13,2006-06-30,1,0.030,0.000
14,2005-12-31,1,0.020,0.000
15,2005-06-30,1,0.020,0.000
16,2004-12-31,1,0.040,0.000
17,2004-09-30,2,"2,958.570",3.070
18,2004-06-30,1,"2,734.520",3.420
19,2002-12-31,1,93.440,0.120
20,2002-06-30,2,"1,076.620",0.880
21,2001-06-30,1,489.300,0.240
