序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"8,037.850",1.010
2,2017-12-31,14,"11,967.970",1.520
3,2017-09-30,6,"11,154.940",1.290
4,2017-06-30,60,"25,702.320",2.880
5,2017-03-31,2,"2,265.520",0.240
6,2016-12-31,33,"6,971.160",0.740
7,2016-09-30,3,"6,058.990",0.640
8,2016-06-30,24,"43,400.280",4.560
9,2016-03-31,3,"21,447.230",2.320
10,2015-12-31,15,"18,773.480",1.660
11,2015-09-30,2,"11,284.860",1.290
12,2015-06-30,12,"2,126.990",0.150
13,2014-12-31,14,"4,142.350",2.040
14,2014-06-30,20,897.850,0.580
15,2013-12-31,20,"1,501.310",0.790
16,2013-09-30,3,209.020,0.130
17,2013-06-30,23,"2,369.960",2.090
18,2013-03-31,7,"3,823.410",2.930
19,2012-12-31,8,"2,572.920",2.060
20,2012-09-30,5,"4,142.680",3.380
21,2012-06-30,14,"13,247.650",7.860
