序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,3,70.220,0.040
2,2018-06-30,2,100.850,0.060
3,2017-12-31,3,175.190,0.080
4,2017-06-30,6,544.720,0.190
5,2017-03-31,1,"6,903.670",1.970
6,2016-12-31,19,"10,004.700",2.730
7,2016-06-30,8,"2,176.930",0.590
8,2015-12-31,4,643.780,0.160
9,2015-06-30,3,720.270,0.170
10,2015-03-31,1,273.600,0.080
11,2014-12-31,1,72.230,0.030
12,2014-09-30,1,703.840,0.210
13,2014-06-30,4,"3,102.940",1.510
14,2013-12-31,4,25.750,0.010
15,2013-06-30,4,29.180,0.020
16,2013-03-31,2,"3,741.150",2.300
17,2012-12-31,9,"7,881.760",4.760
18,2012-09-30,1,"3,179.420",2.030
19,2012-06-30,8,"5,720.280",3.570
20,2012-03-31,2,"6,165.320",3.450
21,2011-12-31,6,"12,383.190",7.240
22,2011-09-30,3,"9,764.250",5.260
23,2011-06-30,1,"2,998.910",1.630
24,2011-03-31,1,"3,176.360",1.490
25,2010-12-31,2,"5,637.910",2.600
26,2010-09-30,2,"7,234.670",4.140
27,2010-06-30,6,"6,439.010",4.340
28,2010-03-31,2,"7,149.400",4.070
29,2007-12-31,1,"2,760.830",3.090
30,2007-09-30,2,"3,918.110",4.160
31,2007-06-30,3,"4,601.420",6.900
32,2007-03-31,2,"4,368.760",6.630
33,2006-12-31,1,21.620,0.050
34,2006-06-30,1,33.700,0.090
35,2005-12-31,1,17.900,0.090
36,2005-06-30,1,18.500,0.090
37,2004-12-31,1,19.510,0.090
38,2004-06-30,1,27.070,0.090
39,2003-12-31,1,108.690,0.300
40,2003-06-30,1,0.580,0.000
41,2002-12-31,8,"1,614.920",3.380
