序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,6,"1,861.560",0.430
2,2018-09-30,2,"2,273.490",0.390
3,2018-06-30,7,"1,918.610",0.450
4,2018-03-31,1,"1,396.570",0.230
5,2017-12-31,3,"1,522.950",0.230
6,2017-09-30,1,"2,032.930",0.350
7,2017-06-30,5,"3,795.880",0.620
8,2017-03-31,2,"3,321.510",0.390
9,2016-12-31,9,"5,049.520",0.540
10,2016-09-30,1,"2,567.120",0.350
11,2016-06-30,1,"2,824.000",0.400
12,2016-03-31,1,"2,824.000",0.400
13,2015-12-31,3,"1,951.310",0.260
14,2015-09-30,1,552.910,0.100
15,2015-06-30,2,"8,981.090",1.300
16,2015-03-31,2,"9,125.310",1.580
17,2014-12-31,3,"1,969.660",0.490
18,2014-09-30,2,"2,891.900",0.480
19,2014-06-30,5,"4,384.350",0.950
20,2014-03-31,1,"1,317.550",0.250
21,2013-06-30,1,7.330,0.000
22,2012-12-31,3,14.990,0.010
23,2012-06-30,2,24.620,0.010
24,2012-03-31,1,848.140,0.340
25,2011-12-31,3,409.160,0.170
26,2011-06-30,1,68.300,0.020
27,2011-03-31,1,"2,196.360",0.510
28,2010-12-31,1,"2,098.360",0.570
29,2010-09-30,1,"4,616.240",1.260
30,2010-06-30,2,"4,786.620",1.590
31,2006-12-31,1,41.580,0.050
32,2006-06-30,1,61.140,0.090
33,2005-12-31,1,46.970,0.070
34,2005-06-30,1,38.680,0.070
35,2004-12-31,1,45.270,0.070
36,2004-06-30,1,52.940,0.070
37,2002-06-30,1,71.150,0.060
