序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,5,"1,666.020",0.410
2,2017-06-30,7,"2,700.470",0.540
3,2017-03-31,1,3.590,0.000
4,2016-12-31,11,"5,764.820",1.070
5,2016-09-30,1,"2,385.670",0.520
6,2016-06-30,5,"2,218.550",0.440
7,2016-03-31,1,165.140,0.030
8,2015-12-31,11,"3,568.050",0.550
9,2015-06-30,33,"7,525.880",0.780
10,2015-03-31,2,"6,487.800",0.990
11,2014-12-31,40,"13,765.300",2.790
12,2014-09-30,2,"18,254.560",2.910
13,2014-06-30,30,"32,006.830",5.500
14,2014-03-31,10,"40,502.770",5.830
15,2013-12-31,43,"84,022.430",10.810
16,2013-09-30,9,"67,136.910",9.910
17,2013-06-30,42,"60,897.260",10.780
18,2013-03-31,11,"39,245.390",8.310
19,2012-12-31,22,"16,647.940",5.010
20,2012-09-30,2,"10,357.330",2.890
21,2012-06-30,18,"10,738.160",3.040
22,2012-03-31,2,"17,169.710",5.200
23,2011-12-31,13,"23,274.450",6.610
24,2011-09-30,2,"19,098.130",4.450
25,2011-06-30,15,"18,297.000",3.580
26,2010-12-31,5,"2,852.400",0.730
27,2010-06-30,3,"1,496.780",0.540
28,2010-03-31,1,"2,259.000",0.510
29,2009-12-31,2,"6,442.760",1.540
30,2006-12-31,1,28.020,0.060
31,2006-06-30,1,46.190,0.110
32,2005-12-31,1,26.540,0.110
33,2005-06-30,1,28.040,0.110
34,2004-12-31,1,39.230,0.110
35,2004-06-30,1,20.560,0.050
