序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,11,"25,146.090",3.560
2,2017-09-30,18,"93,110.680",13.940
3,2017-06-30,81,"90,603.910",15.770
4,2017-03-31,11,"34,023.610",7.190
5,2016-12-31,31,"17,803.450",4.040
6,2016-09-30,5,"17,008.230",3.500
7,2016-06-30,28,"17,662.260",3.970
8,2016-03-31,1,"3,582.900",0.820
9,2015-12-31,35,"34,227.140",6.120
10,2015-09-30,4,"14,798.340",3.970
11,2015-06-30,44,"41,928.170",5.760
12,2015-03-31,5,"1,042.880",0.220
13,2014-12-31,21,"6,423.710",2.070
14,2014-09-30,1,"4,699.510",1.140
15,2014-06-30,12,"5,612.350",1.670
16,2013-12-31,9,"2,238.510",0.820
17,2013-06-30,21,"3,535.730",2.020
18,2012-12-31,20,"2,893.180",1.910
19,2012-09-30,1,"1,882.280",1.060
20,2012-06-30,16,"6,009.650",3.150
21,2011-12-31,9,"1,771.860",0.960
22,2011-06-30,14,"16,244.320",11.720
23,2011-03-31,10,"55,205.020",29.700
24,2010-12-31,47,"91,623.320",37.990
25,2010-09-30,17,"40,697.250",28.030
