序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,45,"13,032.400",0.960
2,2016-12-31,42,"17,360.450",1.190
3,2016-09-30,3,62.390,0.000
4,2016-06-30,60,"49,101.730",4.470
5,2016-03-31,8,"11,603.780",1.190
6,2015-12-31,62,"47,628.770",4.080
7,2015-09-30,3,"5,828.070",0.640
8,2015-06-30,48,"93,640.650",5.470
9,2015-03-31,11,"85,766.840",5.190
10,2014-12-31,62,"78,029.440",8.250
11,2014-09-30,1,"2,253.260",0.340
12,2014-06-30,23,"1,880.260",0.330
13,2013-12-31,22,"4,104.530",0.650
14,2013-06-30,10,"1,322.570",0.240
15,2012-12-31,7,162.890,0.040
16,2012-09-30,1,"5,917.270",1.390
17,2012-06-30,7,"6,139.840",1.330
18,2012-03-31,1,"2,415.000",0.590
19,2011-12-31,11,"7,901.780",2.190
20,2011-09-30,2,"3,421.560",0.900
21,2011-06-30,13,"11,916.740",2.740
22,2011-03-31,2,"7,740.440",1.730
23,2010-12-31,9,"13,815.360",3.160
24,2010-09-30,2,"12,103.360",2.710
25,2010-06-30,8,"13,994.150",3.610
26,2010-03-31,2,"16,544.850",3.000
27,2009-12-31,3,"1,716.750",0.350
28,2009-06-30,1,110.120,0.030
29,2006-12-31,1,26.160,0.030
30,2006-06-30,1,65.150,0.080
31,2005-12-31,1,41.470,0.080
32,2005-06-30,1,43.870,0.080
33,2004-12-31,3,316.210,0.410
34,2004-06-30,2,121.060,0.130
35,2003-12-31,2,273.590,0.270
36,2001-06-30,1,"1,580.170",0.690
37,2000-12-31,1,"4,356.320",1.950
38,2000-09-30,1,"5,501.870",4.030
39,2000-06-30,1,"9,463.370",8.580
40,2000-03-31,1,"8,515.160",8.910
41,1999-12-31,1,"7,914.990",9.970
42,1999-09-30,1,"8,883.050",10.310
