序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,19.610,0.010
2,2018-06-30,8,99.450,0.020
3,2017-12-31,10,346.590,0.070
4,2017-09-30,2,37.160,0.010
5,2017-06-30,12,444.720,0.070
6,2016-12-31,9,"7,625.320",0.990
7,2016-09-30,1,"3,216.860",0.500
8,2016-06-30,7,"3,772.750",0.470
9,2016-03-31,1,"2,793.030",0.490
10,2015-12-31,7,"4,057.650",0.490
11,2015-09-30,1,"2,538.030",0.460
12,2015-06-30,7,"6,038.800",0.660
13,2015-03-31,1,"2,300.600",0.360
14,2014-12-31,7,"4,961.090",1.150
15,2014-06-30,4,126.930,0.040
16,2013-12-31,3,148.220,0.040
17,2013-06-30,5,"3,341.180",1.340
18,2012-12-31,4,202.630,0.090
19,2012-06-30,6,274.410,0.170
20,2011-12-31,3,488.640,0.310
21,2011-06-30,1,309.000,0.140
22,2011-03-31,1,"1,115.000",0.840
23,2010-12-31,1,283.100,0.240
24,2010-09-30,4,"5,024.120",4.220
25,2010-06-30,4,"4,339.310",5.220
26,2009-06-30,1,29.450,0.050
27,2008-12-31,2,57.360,0.190
28,2008-09-30,4,287.410,1.150
