序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,29,"3,922.950",1.100
2,2018-09-30,1,36.140,0.010
3,2018-06-30,17,"5,713.390",1.210
4,2018-03-31,2,"4,231.550",0.760
5,2017-12-31,17,"3,737.340",0.640
6,2017-09-30,8,"25,628.420",3.270
7,2017-06-30,54,"44,963.740",8.810
8,2017-03-31,7,"19,859.750",3.800
9,2016-12-31,41,"46,273.160",9.100
10,2016-09-30,7,"19,164.220",4.490
11,2016-06-30,35,"38,351.090",8.100
12,2016-03-31,3,"7,302.980",1.880
13,2015-12-31,4,495.910,0.090
14,2015-06-30,9,"3,625.230",0.610
15,2015-03-31,7,"23,251.330",4.050
16,2014-12-31,27,"51,774.350",12.390
17,2014-09-30,7,"17,402.730",5.320
18,2014-06-30,5,585.270,0.250
19,2014-03-31,1,645.070,0.310
20,2013-12-31,6,"2,514.080",1.220
21,2013-09-30,1,"2,061.800",0.950
22,2013-06-30,9,"6,818.210",3.400
23,2013-03-31,5,"19,646.110",6.650
24,2012-12-31,11,"5,024.380",1.730
25,2012-09-30,2,"5,256.800",1.610
26,2012-06-30,21,"24,154.200",7.350
27,2012-03-31,3,"9,329.620",2.860
28,2011-12-31,3,"3,638.680",1.670
29,2011-06-30,9,"18,681.080",5.290
30,2011-03-31,2,"7,774.000",2.650
31,2010-12-31,3,"6,172.210",2.270
32,2010-09-30,4,"10,445.190",3.500
33,2010-06-30,13,"13,949.050",6.050
34,2010-03-31,6,"29,482.540",7.980
35,2009-12-31,25,"56,284.720",16.310
36,2009-09-30,8,"21,491.910",9.420
37,2009-06-30,4,"4,277.330",6.050
38,2009-03-31,2,"3,568.880",6.270
39,2008-12-31,3,"4,158.440",8.800
40,2008-09-30,5,"8,054.590",20.960
41,2008-06-30,5,"12,309.770",21.560
42,2008-03-31,7,"35,022.830",32.340
43,2007-12-31,8,"54,516.270",39.490
44,2007-09-30,4,"26,274.990",22.390
45,2007-06-30,10,"24,020.260",30.270
46,2007-03-31,8,"25,115.240",34.090
47,2006-12-31,7,"1,364.950",3.210
48,2006-09-30,3,"2,173.260",5.850
