序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,11,"15,349.320",0.470
2,2017-12-31,153,"57,784.850",1.120
3,2017-09-30,12,"12,574.040",0.350
4,2017-06-30,176,"96,741.560",3.020
5,2017-03-31,13,"19,316.060",0.520
6,2016-12-31,137,"110,144.060",3.070
7,2016-09-30,21,"30,346.190",1.050
8,2016-06-30,103,"61,432.180",2.220
9,2016-03-31,12,"30,321.570",1.070
10,2015-12-31,103,"110,405.450",3.110
11,2015-09-30,8,"24,327.560",0.810
12,2015-06-30,91,"96,271.810",1.650
13,2015-03-31,3,"31,462.730",0.920
14,2014-12-31,79,"58,150.940",1.820
15,2014-09-30,4,"21,255.910",1.010
16,2014-06-30,60,"35,312.910",1.960
17,2014-03-31,2,"11,286.020",0.610
18,2013-12-31,81,"75,236.410",3.810
19,2013-09-30,11,"45,531.910",2.170
20,2013-06-30,62,"44,483.990",2.730
21,2013-03-31,5,"31,765.990",1.480
22,2012-12-31,66,"92,300.790",4.460
23,2012-09-30,6,"45,209.820",2.670
24,2012-06-30,61,"92,482.650",4.620
25,2012-03-31,11,"128,417.510",5.340
26,2011-12-31,67,"192,307.770",8.020
27,2011-09-30,10,"88,890.910",4.070
28,2011-06-30,77,"172,683.980",6.170
29,2011-03-31,3,"30,457.510",1.260
30,2010-12-31,35,"37,870.090",1.610
31,2010-09-30,3,"15,312.400",0.630
32,2010-06-30,44,"67,303.990",2.800
33,2010-03-31,5,"46,436.760",1.520
34,2009-12-31,46,"123,238.610",3.790
35,2009-09-30,7,"109,358.360",6.290
36,2009-06-30,48,"274,101.590",12.830
37,2009-03-31,4,"46,600.720",2.690
38,2008-12-31,46,"127,083.290",8.200
39,2008-09-30,6,"58,621.890",3.510
40,2008-06-30,36,"88,829.580",5.080
41,2008-03-31,1,"12,258.360",0.480
42,2007-12-31,30,"166,422.120",4.240
43,2007-09-30,9,"140,030.420",4.340
44,2007-06-30,16,"57,729.000",2.330
45,2007-03-31,4,"25,457.690",0.910
46,2006-12-31,88,"94,837.280",4.880
