序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,23,"6,666.250",3.140
2,2017-03-31,2,"5,000.890",2.140
3,2016-12-31,4,956.960,0.380
4,2016-06-30,4,952.250,0.380
5,2015-12-31,6,729.230,0.210
6,2015-06-30,12,"6,036.940",1.810
7,2015-03-31,3,"12,824.780",3.720
8,2014-12-31,9,"11,682.320",8.400
9,2014-09-30,2,"6,105.020",4.320
10,2014-06-30,3,494.240,0.460
11,2013-12-31,2,78.470,0.120
12,2013-06-30,1,33.700,0.060
13,2012-12-31,3,"1,925.090",2.820
14,2012-09-30,1,"1,315.000",2.080
15,2012-06-30,8,"10,257.170",17.620
16,2012-03-31,3,"11,372.600",17.590
17,2011-12-31,6,"16,283.800",40.790
18,2011-09-30,5,"16,380.890",34.880
19,2011-06-30,8,"25,177.240",49.310
20,2011-03-31,5,"14,060.990",27.810
