序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,13,"1,971.300",0.580
2,2017-03-31,2,235.110,0.050
3,2016-12-31,40,"17,437.140",3.490
4,2016-09-30,3,924.920,0.180
5,2016-06-30,35,"24,813.710",4.320
6,2016-03-31,4,"1,740.890",0.380
7,2015-12-31,41,"34,193.340",5.060
8,2015-09-30,1,"7,392.020",1.880
9,2015-06-30,26,"87,141.040",14.340
10,2015-03-31,3,"21,107.100",3.700
11,2014-12-31,15,"25,402.140",5.370
12,2014-09-30,11,"50,929.100",19.570
13,2014-06-30,44,"65,020.010",33.370
14,2014-03-31,6,"17,387.880",9.440
15,2013-12-31,21,"23,390.370",15.540
16,2013-09-30,5,"13,201.030",6.780
17,2013-06-30,11,"7,409.740",5.250
18,2013-03-31,3,"4,560.410",3.710
19,2012-12-31,14,"6,573.490",6.270
20,2012-09-30,2,"10,257.650",12.450
21,2012-06-30,25,"28,437.780",26.430
22,2012-03-31,7,"25,484.180",24.260
23,2011-12-31,17,"27,762.460",34.180
24,2011-09-30,10,"56,946.710",42.530
25,2011-06-30,18,"66,540.010",47.920
26,2011-03-31,7,"68,235.620",41.230
27,2010-12-31,27,"110,151.840",51.440
28,2010-09-30,7,"58,380.340",34.000
29,2010-06-30,27,"58,874.060",51.390
30,2010-03-31,8,"38,751.580",27.340
31,2009-12-31,55,"26,128.040",25.980
32,2009-09-30,2,63.180,0.150
