序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,13,511.730,0.310
2,2018-06-30,5,548.000,0.270
3,2017-12-31,12,"1,032.120",0.440
4,2017-06-30,13,"1,971.300",0.580
5,2017-03-31,2,235.110,0.050
6,2016-12-31,40,"17,437.140",3.490
7,2016-09-30,3,924.920,0.180
8,2016-06-30,35,"24,813.710",4.320
9,2016-03-31,4,"1,740.890",0.380
10,2015-12-31,41,"34,193.340",5.060
11,2015-09-30,1,"7,392.020",1.880
12,2015-06-30,26,"87,141.040",14.340
13,2015-03-31,3,"21,107.100",3.700
14,2014-12-31,15,"25,402.140",5.370
15,2014-09-30,11,"50,929.100",19.570
16,2014-06-30,44,"65,020.010",33.370
17,2014-03-31,6,"17,387.880",9.440
18,2013-12-31,21,"23,390.370",15.540
19,2013-09-30,5,"13,201.030",6.780
20,2013-06-30,11,"7,409.740",5.250
21,2013-03-31,3,"4,560.410",3.710
22,2012-12-31,14,"6,573.490",6.270
23,2012-09-30,2,"10,257.650",12.450
24,2012-06-30,25,"28,437.780",26.430
25,2012-03-31,7,"25,484.180",24.260
26,2011-12-31,17,"27,762.460",34.180
27,2011-09-30,10,"56,946.710",42.530
28,2011-06-30,18,"66,540.010",47.920
29,2011-03-31,7,"68,235.620",41.230
30,2010-12-31,27,"110,151.840",51.440
31,2010-09-30,7,"58,380.340",34.000
32,2010-06-30,27,"58,874.060",51.390
33,2010-03-31,8,"38,751.580",27.340
34,2009-12-31,55,"26,128.040",25.980
35,2009-09-30,2,63.180,0.150
