序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,931.940,0.240
2,2017-09-30,1,"2,742.140",0.590
3,2017-06-30,16,"5,891.680",1.130
4,2017-03-31,5,"7,998.230",1.310
5,2016-12-31,26,"20,960.780",3.130
6,2016-09-30,1,"1,675.790",0.300
7,2016-06-30,17,"4,068.910",0.880
8,2015-12-31,11,"9,702.750",1.420
9,2015-09-30,2,"10,649.270",1.330
10,2015-06-30,11,"20,436.720",2.260
11,2015-03-31,3,"13,989.310",1.990
12,2014-12-31,6,"12,492.410",2.440
13,2014-09-30,7,"29,359.400",5.200
14,2014-06-30,2,111.980,0.030
15,2014-03-31,1,200.750,0.040
16,2013-06-30,2,"5,650.330",1.950
17,2013-03-31,1,"7,532.710",2.050
18,2012-12-31,2,"7,797.210",2.030
19,2012-09-30,2,"8,989.540",4.540
20,2012-06-30,1,"2,668.060",1.260
21,2001-12-31,1,284.870,0.210
22,2001-06-30,1,982.300,0.550
