序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,"2,742.140",0.590
2,2017-06-30,16,"5,891.680",1.130
3,2017-03-31,5,"7,998.230",1.310
4,2016-12-31,26,"20,960.780",3.130
5,2016-09-30,1,"1,675.790",0.300
6,2016-06-30,17,"4,068.910",0.880
7,2015-12-31,11,"9,702.750",1.420
8,2015-09-30,2,"10,649.270",1.330
9,2015-06-30,11,"20,436.720",2.260
10,2015-03-31,3,"13,989.310",1.990
11,2014-12-31,6,"12,492.410",2.440
12,2014-09-30,7,"29,359.400",5.200
13,2014-06-30,2,111.980,0.030
14,2014-03-31,1,200.750,0.040
15,2013-06-30,2,"5,650.330",1.950
16,2013-03-31,1,"7,532.710",2.050
17,2012-12-31,2,"7,797.210",2.030
18,2012-09-30,2,"8,989.540",4.540
19,2012-06-30,1,"2,668.060",1.260
20,2001-12-31,1,284.870,0.210
21,2001-06-30,1,982.300,0.550
