序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,119.360,0.060
2,2018-06-30,6,715.650,0.360
3,2017-12-31,1,205.950,0.070
4,2017-06-30,3,"1,821.780",0.460
5,2016-12-31,7,"1,189.310",0.320
6,2016-09-30,1,152.100,0.040
7,2016-06-30,2,368.940,0.100
8,2015-12-31,1,50.260,0.020
9,2015-06-30,1,137.150,0.040
10,2013-12-31,1,160.980,0.120
11,2006-12-31,1,17.330,0.040
12,2006-06-30,1,23.820,0.070
13,2005-12-31,1,14.610,0.070
14,2005-06-30,1,15.190,0.070
15,2004-12-31,1,17.550,0.070
16,2004-06-30,1,19.420,0.070
17,2002-12-31,1,317.040,0.640
18,2002-06-30,3,"1,242.340",1.880
19,2001-06-30,1,631.920,0.630
