序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,"4,918.170",1.950
2,2017-12-31,14,"10,899.090",3.860
3,2017-09-30,3,"9,552.680",3.100
4,2017-06-30,22,"15,359.160",4.990
5,2017-03-31,7,"39,369.430",8.540
6,2016-12-31,59,"52,145.640",13.280
7,2016-09-30,11,"46,953.600",11.230
8,2016-06-30,29,"35,201.340",8.030
9,2016-03-31,6,"31,790.780",7.590
10,2015-12-31,38,"86,515.120",15.330
11,2015-09-30,4,"25,812.940",6.820
12,2015-06-30,22,"72,048.290",11.310
13,2015-03-31,5,"25,759.730",5.270
14,2014-12-31,24,"72,815.700",24.010
15,2014-09-30,6,"59,094.780",18.310
16,2014-06-30,27,"56,721.750",22.190
17,2014-03-31,8,"34,874.600",13.300
18,2013-12-31,21,"37,827.690",17.310
19,2013-09-30,6,"18,181.270",8.690
20,2013-06-30,8,"1,406.210",1.010
21,2013-03-31,1,910.550,0.760
22,2012-12-31,7,"1,665.620",1.560
23,2012-06-30,8,"2,532.620",1.880
24,2012-03-31,2,"4,557.870",2.880
25,2011-12-31,17,"36,961.770",15.920
26,2011-09-30,5,"34,523.100",11.860
27,2011-06-30,14,"41,275.910",12.930
28,2011-03-31,5,"36,100.330",9.900
29,2010-12-31,29,"66,854.560",26.600
30,2010-09-30,13,"60,572.130",29.660
31,2010-06-30,40,"67,936.750",38.980
32,2010-03-31,9,"46,493.570",26.160
33,2009-12-31,25,"43,085.790",26.110
34,2009-09-30,6,"16,562.230",14.980
35,2009-06-30,16,"24,046.190",25.310
36,2009-03-31,5,"12,704.330",13.560
37,2008-12-31,13,"15,500.690",41.720
38,2008-09-30,8,"5,401.620",24.300
39,2008-06-30,19,"5,449.790",15.360
40,2008-03-31,12,"8,778.660",21.950
