序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,154.410,0.020
2,2017-06-30,4,437.880,0.060
3,2016-12-31,9,468.260,0.060
4,2016-06-30,5,"2,801.480",0.460
5,2016-03-31,1,"2,810.650",0.420
6,2015-12-31,5,489.520,0.060
7,2015-06-30,6,"2,186.330",0.230
8,2014-12-31,2,"1,720.920",0.430
9,2014-06-30,1,493.930,0.150
10,2013-12-31,1,44.360,0.020
11,2012-12-31,1,0.140,0.000
12,2012-06-30,2,371.900,0.170
13,2011-12-31,2,264.930,0.120
14,2011-09-30,2,952.580,0.370
15,2011-06-30,1,664.000,0.200
16,2011-03-31,1,690.000,0.200
17,2010-12-31,3,"3,243.920",0.960
18,2010-09-30,3,"3,145.750",1.000
19,2010-06-30,5,"2,298.830",0.890
20,2010-03-31,3,"4,032.700",0.960
21,2009-12-31,5,"2,815.490",0.710
22,2009-03-31,1,836.670,0.570
23,2006-12-31,1,0.680,0.000
24,2006-06-30,1,0.680,0.000
25,2005-12-31,1,0.540,0.000
26,2005-06-30,1,0.460,0.000
27,2005-03-31,1,167.180,0.290
28,2004-12-31,2,264.880,0.350
29,2004-09-30,1,328.160,0.350
30,2004-06-30,4,"2,708.380",3.000
31,2002-12-31,2,"1,397.940",1.360
32,2002-06-30,3,"2,065.660",1.690
33,2001-12-31,2,"1,440.110",1.240
34,2001-06-30,2,"1,208.960",0.850
35,2000-12-31,2,951.360,0.800
