序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,7,"3,064.200",0.310
2,2017-03-31,1,"2,927.410",0.290
3,2016-12-31,10,"21,453.100",2.600
4,2016-09-30,3,"34,610.260",4.150
5,2016-06-30,16,"64,603.640",9.700
6,2016-03-31,1,"4,840.210",1.000
7,2015-12-31,9,"27,514.730",4.940
8,2015-09-30,3,"20,017.030",3.980
9,2015-06-30,10,803.580,0.120
10,2015-03-31,4,"4,367.870",1.130
11,2014-12-31,4,"3,912.570",1.410
12,2014-06-30,1,0.520,0.000
13,2014-03-31,2,"3,799.750",2.220
14,2013-12-31,2,40.100,0.030
15,2013-06-30,2,15.320,0.010
16,2012-06-30,2,12.310,0.020
17,2011-12-31,1,0.900,0.000
18,2011-09-30,3,"1,708.810",2.310
19,2011-06-30,8,"9,482.770",9.830
20,2011-03-31,6,"11,599.270",14.390
21,2010-12-31,15,"24,611.120",24.980
22,2010-09-30,6,"15,752.450",19.370
23,2010-06-30,8,"1,412.540",2.530
