序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,22,"118,817.610",4.920
2,2017-12-31,176,"179,020.580",8.300
3,2017-09-30,12,"67,241.560",3.080
4,2017-06-30,265,"276,331.190",9.420
5,2017-03-31,41,"153,913.160",5.350
6,2016-12-31,226,"285,025.830",9.920
7,2016-09-30,69,"228,416.760",7.550
8,2016-06-30,249,"365,016.670",14.490
9,2016-03-31,38,"125,420.520",5.640
10,2015-12-31,144,"193,464.800",8.770
11,2015-09-30,18,"71,170.380",4.040
12,2015-06-30,134,"159,860.420",7.210
13,2015-03-31,13,"102,571.570",4.190
14,2014-12-31,149,"226,576.950",11.790
15,2014-09-30,8,"103,457.360",6.170
16,2014-06-30,106,"174,330.700",11.590
17,2014-03-31,12,"103,306.460",6.930
18,2013-12-31,128,"227,061.010",13.730
19,2013-09-30,8,"67,517.370",4.160
20,2013-06-30,117,"178,813.180",13.750
21,2013-03-31,10,"73,526.070",5.220
22,2012-12-31,102,"175,057.240",14.440
23,2012-09-30,18,"114,243.950",7.640
24,2012-06-30,120,"243,579.220",17.200
25,2012-03-31,13,"124,522.210",9.450
26,2011-12-31,105,"304,188.960",21.110
27,2011-09-30,8,"91,571.660",7.180
28,2011-06-30,93,"460,242.970",23.540
29,2011-03-31,13,"360,267.250",15.440
30,2010-12-31,94,"728,085.010",26.120
31,2010-09-30,24,"611,153.010",20.800
32,2010-06-30,95,"858,204.620",33.040
33,2010-03-31,23,"478,478.440",21.160
34,2009-12-31,59,"317,295.460",15.900
35,2009-09-30,11,"281,526.150",15.030
36,2009-06-30,39,"302,747.710",23.880
37,2009-03-31,12,"180,446.100",20.350
38,2008-12-31,61,"358,996.130",43.150
39,2008-09-30,13,"165,989.100",27.710
40,2008-06-30,50,"337,676.800",45.950
41,2008-03-31,11,"208,862.420",27.990
42,2007-12-31,39,"425,844.330",44.980
43,2007-09-30,8,"175,023.020",26.590
44,2007-06-30,43,"267,880.450",53.060
45,2007-03-31,8,"104,010.330",29.740
46,2006-12-31,26,"102,306.600",44.240
47,2006-09-30,9,"49,582.180",45.100
48,2006-06-30,23,"56,670.120",57.170
49,2006-03-31,9,"16,378.850",31.070
50,2005-12-31,17,"14,502.340",30.640
51,2005-09-30,7,"8,262.820",20.370
52,2005-06-30,4,"2,143.030",7.430
53,2005-03-31,1,"1,297.320",3.680
54,2004-12-31,5,"3,168.710",8.180
55,2004-09-30,2,"1,126.580",2.570
56,2004-06-30,10,"1,686.570",3.640
