序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,3,"20,438.190",2.620
2,2017-06-30,55,"56,282.970",7.540
3,2017-03-31,6,"57,650.990",7.140
4,2016-12-31,48,"72,299.590",9.440
5,2016-09-30,9,"57,674.520",7.040
6,2016-06-30,72,"125,982.150",13.050
7,2016-03-31,8,"63,980.730",8.180
8,2015-12-31,71,"191,821.800",17.880
9,2015-09-30,9,"31,497.370",4.200
10,2015-06-30,48,"126,551.470",10.930
11,2015-03-31,5,"38,245.670",4.170
12,2014-12-31,37,"56,082.640",11.440
13,2014-09-30,11,"37,162.850",5.520
14,2014-06-30,30,"46,374.550",10.480
15,2014-03-31,6,"19,172.020",4.870
16,2013-12-31,10,"15,133.830",4.800
17,2013-09-30,5,"7,006.640",2.410
18,2013-06-30,13,"8,734.900",3.760
19,2013-03-31,2,"5,356.060",1.930
20,2012-06-30,1,7.720,0.000
21,2011-12-31,6,"1,066.020",0.470
22,2011-09-30,1,806.870,0.280
23,2011-06-30,5,"1,969.450",0.550
24,2010-12-31,4,"1,214.040",0.300
25,2010-06-30,4,"1,688.640",0.510
26,2010-03-31,1,"1,114.150",0.250
27,2009-12-31,2,878.030,0.180
28,2009-09-30,1,"1,558.460",0.420
29,2009-06-30,1,295.500,0.150
30,2007-06-30,1,"3,729.040",2.200
31,2007-03-31,3,"2,735.230",1.470
32,2006-12-31,4,992.960,0.890
33,2006-09-30,2,"1,604.210",1.200
34,2006-06-30,11,"10,613.290",7.850
35,2006-03-31,2,905.480,1.240
36,2005-12-31,4,422.420,0.620
37,2005-09-30,2,361.820,0.520
38,2005-06-30,3,396.270,0.560
39,2005-03-31,2,355.800,0.490
40,2004-12-31,3,535.750,0.570
41,2004-09-30,2,496.760,0.490
42,2004-06-30,4,498.570,0.500
43,2003-12-31,2,364.300,0.320
44,2002-12-31,12,"4,823.530",3.390
45,2002-06-30,6,"8,207.110",3.980
46,2001-12-31,3,"4,450.410",2.380
47,2001-06-30,4,"9,684.930",3.840
48,2000-12-31,12,"34,841.650",16.430
49,2000-09-30,2,"21,808.140",9.620
50,2000-06-30,4,"46,978.810",16.940
51,2000-03-31,3,"58,189.400",18.960
