序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,"9,018.440",0.880
2,2017-09-30,4,"33,352.900",3.010
3,2017-06-30,50,"53,764.470",5.700
4,2017-03-31,4,"47,542.320",4.910
5,2016-12-31,26,"67,412.910",7.720
6,2016-09-30,6,"40,432.000",4.990
7,2016-06-30,17,"19,950.500",3.010
8,2016-03-31,2,"13,014.680",1.850
9,2015-12-31,40,"23,651.080",2.750
10,2015-09-30,1,"9,765.000",1.480
11,2015-06-30,36,"23,400.890",2.060
12,2014-12-31,42,"17,567.990",2.180
13,2014-09-30,5,"4,946.620",0.650
14,2014-06-30,37,"11,824.870",3.010
15,2014-03-31,5,"11,962.330",2.990
16,2013-12-31,73,"70,098.100",16.690
17,2013-09-30,14,"51,452.690",11.050
18,2013-06-30,62,"74,503.570",17.980
19,2013-03-31,16,"59,859.000",14.340
20,2012-12-31,42,"47,986.750",14.770
21,2012-09-30,4,"23,049.720",7.130
22,2012-06-30,19,"34,310.510",9.480
23,2012-03-31,3,"24,923.140",6.780
24,2011-12-31,16,"58,542.580",15.270
25,2011-09-30,4,"47,137.450",10.550
26,2011-06-30,8,"32,345.100",8.380
27,2011-03-31,4,"43,046.330",10.410
28,2010-12-31,7,"34,010.970",7.910
29,2010-09-30,2,"29,110.030",5.910
30,2010-06-30,7,"22,915.300",6.010
31,2010-03-31,4,"37,424.450",7.690
32,2009-12-31,10,"42,183.130",9.010
33,2009-09-30,3,"23,801.980",6.770
34,2009-06-30,9,"44,372.550",12.740
35,2009-03-31,5,"43,318.380",12.470
36,2008-12-31,6,"26,991.330",10.600
37,2008-09-30,2,"10,213.870",6.180
38,2008-06-30,3,"4,208.670",1.960
39,2008-03-31,3,"24,842.470",8.490
40,2007-12-31,1,"2,225.340",0.750
41,2007-09-30,2,"5,676.760",2.330
42,2007-06-30,2,"5,674.320",2.620
43,2007-03-31,1,"2,647.500",1.440
44,2006-12-31,4,"6,124.760",4.830
45,2006-09-30,3,"11,677.960",9.160
46,2006-06-30,5,"17,522.750",13.440
47,2006-03-31,2,"4,246.560",7.870
48,2005-12-31,4,"4,852.410",11.170
49,2005-09-30,2,"3,578.680",7.950
50,2005-06-30,5,"4,677.130",9.600
51,2005-03-31,3,"5,926.330",10.530
52,2004-12-31,5,"8,503.200",12.940
53,2004-09-30,5,"9,324.910",11.910
54,2004-06-30,7,"8,146.280",10.250
55,2002-12-31,1,683.400,0.710
56,2002-06-30,2,"3,282.280",2.910
57,2002-03-31,1,"7,670.340",6.860
58,2001-12-31,1,"8,697.770",8.050
59,2001-09-30,1,"9,077.730",7.810
60,2001-06-30,1,"11,093.040",7.620
61,2001-03-31,1,"14,882.860",10.810
62,2000-12-31,2,"17,158.640",12.270
63,2000-09-30,1,"16,280.090",12.000
64,2000-06-30,1,"13,369.860",10.290
65,2000-03-31,1,"17,347.240",12.510
66,1999-12-31,1,"5,802.000",7.560
