序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,"4,060.110",0.280
2,2017-12-31,6,"6,847.920",0.470
3,2017-09-30,2,"7,483.650",0.610
4,2017-06-30,10,"9,835.890",0.850
5,2017-03-31,2,"11,718.110",0.930
6,2016-12-31,27,"21,506.680",8.240
7,2016-09-30,2,"9,937.390",3.690
8,2016-06-30,42,"15,756.280",5.730
9,2016-03-31,3,"8,557.340",3.110
10,2015-12-31,47,"18,225.960",5.390
11,2015-09-30,2,"3,822.360",1.370
12,2015-06-30,34,"11,165.140",2.880
13,2014-12-31,50,"5,469.410",3.410
14,2014-09-30,5,"11,983.750",7.130
15,2014-06-30,42,"9,115.600",5.670
