序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,45,"5,432.420",0.590
2,2017-09-30,1,633.410,0.060
3,2017-06-30,35,"5,617.010",0.610
4,2017-03-31,2,771.620,0.090
5,2016-12-31,46,"10,083.870",1.330
6,2016-09-30,1,"1,106.600",0.180
7,2016-06-30,48,"5,479.160",0.870
8,2015-12-31,60,"14,968.240",1.980
9,2015-09-30,1,"8,417.720",1.530
10,2015-06-30,66,"20,575.330",2.360
11,2015-03-31,1,"1,605.070",0.210
12,2014-12-31,51,"15,794.130",2.700
13,2014-09-30,4,"19,983.640",3.620
14,2014-06-30,60,"39,906.630",9.100
15,2014-03-31,9,"49,693.100",10.160
16,2013-12-31,69,"71,309.070",14.400
17,2013-09-30,7,"69,052.800",13.440
18,2013-06-30,109,"138,166.220",26.420
19,2013-03-31,10,"63,223.460",12.990
20,2012-12-31,87,"111,940.840",24.130
21,2012-09-30,11,"58,095.990",13.180
22,2012-06-30,70,"78,917.350",21.400
23,2012-03-31,12,"83,192.430",18.470
24,2011-12-31,55,"91,586.470",22.170
25,2011-09-30,7,"61,244.470",12.830
26,2011-06-30,40,"34,474.720",7.560
27,2011-03-31,7,"74,402.280",9.780
28,2010-12-31,54,"203,964.570",23.390
29,2010-09-30,11,"109,668.980",15.680
30,2010-06-30,99,"349,121.450",46.270
31,2010-03-31,13,"159,880.700",18.540
32,2009-12-31,71,"282,793.310",35.420
33,2009-09-30,11,"142,865.280",19.730
34,2009-06-30,57,"217,026.790",33.320
35,2009-03-31,10,"134,331.260",24.000
36,2008-12-31,66,"282,211.430",54.350
37,2008-09-30,14,"148,309.830",36.740
38,2008-06-30,26,"161,557.550",44.130
39,2008-03-31,7,"147,569.160",32.350
40,2007-12-31,27,"245,533.140",42.860
41,2007-09-30,6,"104,712.030",28.520
42,2007-06-30,34,"186,442.060",56.620
43,2007-03-31,10,"85,510.880",35.790
44,2006-12-31,27,"62,025.460",39.780
45,2006-09-30,10,"37,755.110",42.120
46,2006-06-30,19,"35,272.040",46.580
47,2006-03-31,7,"15,751.160",31.690
48,2005-12-31,15,"16,864.900",36.080
49,2005-09-30,4,"1,663.270",5.150
50,2005-06-30,4,"1,942.020",7.610
51,2005-03-31,2,"1,167.620",3.830
52,2004-12-31,8,"1,404.030",4.270
53,2004-09-30,3,801.200,2.580
