序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,7,"9,040.160",4.350
2,2017-06-30,26,"12,929.220",6.220
3,2017-03-31,3,"9,025.330",4.460
4,2016-12-31,21,"7,251.440",3.250
5,2016-09-30,1,535.000,0.240
6,2016-06-30,8,"1,743.010",0.710
7,2016-03-31,1,172.720,0.100
8,2015-12-31,2,"2,132.260",0.990
9,2015-06-30,4,"1,894.990",0.900
10,2014-12-31,3,"1,451.560",1.690
11,2014-09-30,2,"4,313.830",4.000
12,2014-06-30,4,970.560,1.270
13,2013-06-30,1,0.750,0.000
14,2012-12-31,2,110.310,0.470
15,2012-06-30,1,346.150,1.160
16,2012-03-31,2,"1,279.110",4.180
17,2011-12-31,2,686.370,2.090
18,2010-12-31,2,224.950,0.300
19,2010-09-30,1,262.080,0.660
20,2010-06-30,18,"1,883.400",
