序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,37,"34,420.530",4.270
2,2017-09-30,5,"3,489.530",0.370
3,2017-06-30,51,"39,397.780",4.370
4,2017-03-31,9,"11,167.100",1.140
5,2016-12-31,75,"77,898.620",7.610
6,2016-09-30,11,"21,715.830",2.350
7,2016-06-30,83,"56,585.740",6.130
8,2016-03-31,4,"10,666.130",1.190
9,2015-12-31,46,"26,338.800",2.920
10,2015-09-30,3,"8,626.850",1.100
11,2015-06-30,46,"37,565.250",3.000
12,2015-03-31,8,"53,616.790",15.830
13,2014-12-31,49,"24,928.560",10.610
14,2014-09-30,15,"70,349.210",26.360
15,2014-06-30,64,"116,509.190",49.060
16,2014-03-31,24,"109,911.810",38.290
17,2013-12-31,70,"117,971.930",45.850
18,2013-09-30,12,"43,191.240",22.250
19,2013-06-30,39,"62,070.190",34.950
20,2013-03-31,12,"30,776.760",18.470
21,2012-12-31,15,"23,714.380",15.650
22,2012-09-30,11,"15,162.560",11.600
23,2012-06-30,30,"16,217.380",12.290
