序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,4,"1,457.910",0.230
2,2017-09-30,6,"12,362.810",1.750
3,2017-06-30,40,"46,238.940",7.750
4,2017-03-31,5,"42,387.120",5.900
5,2016-12-31,52,"73,204.300",11.650
6,2016-09-30,6,"40,333.670",6.150
7,2016-06-30,53,"113,327.720",12.450
8,2016-03-31,14,"66,582.070",12.060
9,2015-12-31,67,"116,139.630",17.170
10,2015-09-30,8,"8,939.750",3.040
11,2015-06-30,14,"13,797.590",3.810
12,2015-03-31,2,"1,970.510",0.940
13,2014-12-31,2,934.400,0.680
14,2014-09-30,3,"3,803.070",2.050
15,2014-06-30,5,"3,558.440",2.200
16,2014-03-31,1,"1,250.490",0.860
17,2013-12-31,3,113.040,0.060
18,2012-09-30,2,991.800,3.220
19,2012-06-30,2,"4,826.290",13.110
