序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,4,"1,157.170",0.070
2,2018-12-31,161,"52,672.050",4.140
3,2018-09-30,46,"56,181.040",3.300
4,2018-06-30,224,"139,449.660",7.540
5,2018-03-31,55,"137,112.080",5.700
6,2017-12-31,256,"440,368.860",17.480
7,2017-09-30,62,"287,468.980",11.610
8,2017-06-30,286,"478,079.230",18.200
9,2017-03-31,85,"274,837.770",11.490
10,2016-12-31,192,"292,328.410",15.180
11,2016-09-30,49,"191,663.510",9.740
12,2016-06-30,98,"110,711.960",7.110
13,2016-03-31,4,"20,189.350",1.570
14,2015-12-31,55,"44,444.660",2.720
15,2015-09-30,3,"24,131.340",1.770
16,2015-06-30,43,"62,129.080",2.600
17,2015-03-31,1,783.690,0.040
18,2014-12-31,47,"21,147.660",1.510
19,2014-06-30,40,"30,549.330",3.280
20,2014-03-31,3,"21,738.760",2.200
21,2013-12-31,45,"55,967.770",5.800
22,2013-09-30,7,"19,408.280",2.060
23,2013-06-30,32,"5,717.680",1.120
24,2013-03-31,5,"20,994.260",3.230
25,2012-12-31,37,"41,970.680",6.690
26,2012-09-30,9,"28,616.790",4.780
27,2012-06-30,51,"55,788.840",8.170
28,2012-03-31,9,"51,865.840",8.840
29,2011-12-31,23,"51,503.380",9.820
30,2011-09-30,7,"54,267.120",8.430
31,2011-06-30,19,"39,741.890",4.960
32,2011-03-31,4,"23,198.860",3.650
33,2010-12-31,8,"21,291.020",4.200
34,2010-09-30,7,"32,304.530",5.620
35,2010-06-30,10,"19,609.680",4.950
36,2010-03-31,4,"24,751.430",4.270
37,2009-12-31,16,"55,545.540",8.340
38,2009-09-30,3,"3,129.040",0.810
39,2009-06-30,2,"4,371.120",1.270
40,2009-03-31,2,"7,535.410",5.070
41,2008-12-31,1,"1,388.950",1.280
42,2008-09-30,1,"1,403.950",1.280
43,2008-06-30,1,"1,657.440",1.280
44,2008-03-31,1,"2,776.400",1.430
45,2007-12-31,1,"3,638.860",1.430
46,2007-09-30,1,"2,365.000",0.950
47,2006-12-31,1,41.520,0.060
48,2006-06-30,1,63.270,0.110
49,2006-03-31,1,326.450,0.800
50,2005-12-31,2,379.530,0.910
51,2005-06-30,1,36.260,0.110
52,2004-12-31,1,32.650,0.110
53,2004-06-30,1,37.510,0.110
54,2003-06-30,1,"1,446.850",2.800
55,2003-03-31,1,723.670,1.270
56,2002-12-31,4,"1,045.330",2.200
57,2002-06-30,6,"1,627.860",2.650
58,2001-12-31,1,600.400,1.030
59,1999-12-31,1,"1,733.250",3.570
60,1999-09-30,1,223.110,0.480
