序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,9,"59,955.290",2.140
2,2017-09-30,24,"86,830.950",2.850
3,2017-06-30,222,"222,503.080",7.480
4,2017-03-31,25,"118,157.400",4.070
5,2016-12-31,129,"172,382.910",6.170
6,2016-09-30,21,"101,711.310",3.620
7,2016-06-30,133,"179,554.010",6.940
8,2016-03-31,19,"107,690.450",3.930
9,2015-12-31,139,"228,368.830",6.850
10,2015-09-30,27,"142,653.520",5.030
11,2015-06-30,136,"273,462.140",8.350
12,2015-03-31,8,"90,272.560",3.720
13,2014-12-31,139,"249,600.670",10.870
14,2014-09-30,16,"103,823.780",5.360
15,2014-06-30,147,"344,660.310",18.550
16,2014-03-31,16,"161,191.850",9.380
17,2013-12-31,191,"587,604.230",27.060
18,2013-09-30,30,"277,485.410",13.170
19,2013-06-30,178,"596,215.690",29.610
20,2013-03-31,47,"320,057.880",18.040
21,2012-12-31,127,"397,605.140",35.910
22,2012-09-30,31,"162,468.050",13.810
23,2012-06-30,131,"321,108.070",29.130
24,2012-03-31,16,"123,528.650",14.070
25,2011-12-31,91,"289,585.870",28.690
26,2011-09-30,12,"115,921.240",11.670
27,2011-06-30,50,"197,661.320",19.800
28,2011-03-31,13,"156,829.790",13.670
29,2010-12-31,72,"392,609.800",50.530
30,2010-09-30,15,"175,211.100",29.850
31,2010-06-30,76,"208,674.690",43.800
32,2010-03-31,11,"65,979.160",15.000
33,2009-12-31,35,"69,086.660",19.200
34,2009-09-30,8,"50,827.760",21.130
35,2009-06-30,27,"82,937.370",32.260
36,2009-03-31,12,"79,709.380",28.650
37,2008-12-31,50,"107,927.790",49.420
38,2008-09-30,9,"53,373.710",27.750
39,2008-06-30,18,"38,901.380",25.590
40,2008-03-31,6,"49,080.730",27.790
41,2007-12-31,7,"48,849.660",29.530
42,2007-09-30,7,"50,053.120",30.240
43,2007-06-30,12,"45,853.090",34.600
44,2007-03-31,5,"13,745.090",15.380
45,2006-12-31,6,"16,057.470",25.480
46,2006-09-30,6,"9,490.480",19.730
47,2006-06-30,7,"9,777.040",19.900
48,2006-03-31,10,"12,968.640",34.400
49,2005-12-31,13,"9,009.630",32.560
50,2005-06-30,1,0.030,0.000
51,2004-12-31,1,0.050,0.000
